epoch,train_loss,val_worst_group_loss,p0,p1,p2,p3,val_group0_loss,val_group1_loss,val_group2_loss,val_group3_loss
95,0.6926347613334656,0.7062017917633057,0.24254725873470306,0.24958226084709167,0.2586343288421631,0.24923619627952576,0.678612232208252,0.689695417881012,0.7062017917633057,0.5739458203315735
100,0.6048362255096436,0.722004234790802,0.24272625148296356,0.2491362988948822,0.2592901885509491,0.2488473355770111,0.6426455974578857,0.722004234790802,0.6663872003555298,0.6077549457550049
105,0.5614179372787476,0.7572228312492371,0.24298863112926483,0.24895979464054108,0.25874829292297363,0.24930325150489807,0.6084375381469727,0.7572228312492371,0.6284356117248535,0.6431881785392761
110,0.688265323638916,0.8015332818031311,0.24184070527553558,0.24918678402900696,0.2593693137168884,0.249603271484375,0.5712659955024719,0.8015332818031311,0.5844128131866455,0.6892719268798828
115,0.5630648136138916,0.8340495824813843,0.24098776280879974,0.24991676211357117,0.25897812843322754,0.25011739134788513,0.5435564517974854,0.8340495824813843,0.5506026744842529,0.7269100546836853
120,0.5883544087409973,0.8401474356651306,0.23992787301540375,0.25012362003326416,0.25826892256736755,0.2516796588897705,0.5331535339355469,0.8401474356651306,0.5395199656486511,0.7372495532035828
125,0.5502341389656067,0.8188992738723755,0.23854151368141174,0.25029703974723816,0.25847750902175903,0.25268399715423584,0.5419955849647522,0.8188992738723755,0.5533817410469055,0.7179994583129883
130,0.5501000881195068,0.7784337997436523,0.2377859354019165,0.2507973909378052,0.2574867904186249,0.25392988324165344,0.5708342790603638,0.7784337997436523,0.5836355686187744,0.6806680560112
135,0.6518315076828003,0.7250246405601501,0.23720523715019226,0.2506907880306244,0.2573225796222687,0.25478148460388184,0.6157176494598389,0.7250246405601501,0.627787172794342,0.6313360929489136
140,0.6172658205032349,0.6853358745574951,0.2373019903898239,0.2505771219730377,0.2577928900718689,0.2543279826641083,0.6482495665550232,0.6853358745574951,0.6596788763999939,0.597099244594574
145,0.620521068572998,0.6684672236442566,0.23757506906986237,0.25008153915405273,0.25837257504463196,0.2539708912372589,0.6573143601417542,0.6684672236442566,0.6680440902709961,0.5861873626708984
150,0.5419230461120605,0.6690556406974792,0.2383393496274948,0.24956493079662323,0.2582736611366272,0.2538220286369324,0.6494534015655518,0.6690556406974792,0.6619322299957275,0.590084433555603
155,0.6450513005256653,0.6843417882919312,0.23922660946846008,0.24914909899234772,0.25829553604125977,0.25332868099212646,0.6287471652030945,0.6843417882919312,0.6431701183319092,0.607377290725708
160,0.6424062848091125,0.7231835126876831,0.23916016519069672,0.24892352521419525,0.2595830261707306,0.25233328342437744,0.5892338752746582,0.7231835126876831,0.6034049391746521,0.6469804048538208
165,0.5882613062858582,0.7471479177474976,0.23790641129016876,0.24936769902706146,0.2595447301864624,0.25318118929862976,0.568637490272522,0.7471479177474976,0.5764555931091309,0.6771451830863953
170,0.6636627912521362,0.7551282644271851,0.2365943193435669,0.2494143843650818,0.25847697257995605,0.2555142939090729,0.5612268447875977,0.7551282644271851,0.5670732259750366,0.6882100701332092
175,0.655984103679657,0.7477567195892334,0.23542700707912445,0.24896714091300964,0.25840646028518677,0.25719934701919556,0.5675444602966309,0.7477567195892334,0.5739164352416992,0.6788085699081421
180,0.6759029626846313,0.7309808135032654,0.23496411740779877,0.2487884908914566,0.25791144371032715,0.2583359181880951,0.5846660733222961,0.7309808135032654,0.58897864818573,0.6607669591903687
185,0.5723145008087158,0.7072917222976685,0.2339678257703781,0.24862484633922577,0.25781500339508057,0.25959229469299316,0.6103546619415283,0.7072917222976685,0.6070272326469421,0.6400704979896545
190,0.6773444414138794,0.6887885332107544,0.23373839259147644,0.24783100187778473,0.2577086389064789,0.26072198152542114,0.6316249370574951,0.6887885332107544,0.6216111183166504,0.623717725276947
195,0.5668678879737854,0.6888655424118042,0.23426343500614166,0.24716070294380188,0.2576965391635895,0.2608792781829834,0.6325591206550598,0.6888655424118042,0.622121274471283,0.6218987107276917
200,0.5808908939361572,0.7105411291122437,0.2343055009841919,0.24686355888843536,0.2570401430130005,0.2617906928062439,0.610363245010376,0.7105411291122437,0.6033844947814941,0.6394346356391907
