episode,wall_seconds,global.global_obj,global.local_reward,global.utility_factor,utility.acc_beta,utility.auc_beta,utility.f1_macro_beta,utility.f1_minority_beta,fairness.bce_mean_beta,fairness.dp_diff,fairness.eo_alpha_baseline,fairness.eo_tpr_diff,fairness.eod_avg_diff,fairness.eod_max_diff,fairness.group_loss_beta_g0,fairness.group_loss_beta_g1,fairness.group_loss_gap_beta,fairness.n_g0,fairness.n_g1,fairness.soft_eo_beta,fairness.worst_group_beta,fairness.worst_loss_alpha_baseline,fairness.worst_loss_beta,local.anchor_reward_mean,local.anchors_used,local.div_pen_mean,local.hard_reward_mean,local.local_clip_frac_0,local.local_clip_frac_1,local.min_anchor_dist_mean,local.sigma_anchor_used,extra.diag_frac_mid_conf,extra.diag_gen_radius_mean,extra.diag_mean_abs_margin,align.anchor_refresh_count,align.corr_local_delta,align.curriculum_stage,align.delta_global,align.lambda_t,align.ua_warmup_active,meta.avg_reward,meta.episode_return,meta.phase
11,34.38,0.23797480310636343,0.11920292675495148,0.9979835445010342,0.7469879984855652,0.8253413581557059,0.7288721799850464,0.658788800239563,0.4949344992637634,0.5108926762476206,0.4909640848636627,0.6558823529411765,0.4991865977160095,0.6558823529411765,0.06054086610674858,2.8956892490386963,2.8351483829319477,287,626,0.5011934041976929,1,2.7795727252960205,2.8956892490386963,0.06233692169189453,986,0.01062287949025631,0.14329099655151367,0.0,0.0,2.1155951023101807,0.85,0.10850000381469727,2.8913819789886475,0.3227900564670563,0,,0,-2.8956892490386963,1.0,0,0.00011898740922333673,0.23797480762004852,phase1_class1
12,37.33,0.4247610112228643,0.11920292675495148,0.996608688479012,0.7491785883903503,0.8242043398724518,0.7298861742019653,0.6576980352401733,0.49801433086395264,0.4981131235319655,0.4909640848636627,0.6470588235294118,0.4860335742688684,0.6470588235294118,0.0732322484254837,2.809307336807251,2.7360750883817673,287,626,0.5073348879814148,1,2.7795727252960205,2.809307336807251,0.08654317259788513,986,0.008286219090223312,0.09006447345018387,0.0,0.0,1.9854868650436401,0.85,0.07200000435113907,2.915125608444214,0.3307473361492157,0,,0,-2.809307336807251,1.0,0,0.00021238050248939544,0.42476099729537964,phase1_class1
13,40.28,0.2847289332847245,0.11920292675495148,0.9965475837669222,0.7513691186904907,0.8241538057265295,0.7338886260986328,0.6656848192214966,0.4987199604511261,0.509005799779586,0.4909640848636627,0.6647058823529411,0.4982703570938865,0.6647058823529411,0.07818212360143661,2.871201276779175,2.793019153177738,287,626,0.5094391107559204,1,2.7795727252960205,2.871201276779175,0.06745027750730515,986,0.010355801321566105,0.18593180179595947,0.0,0.0,2.114149570465088,0.85,0.11250000447034836,2.8917300701141357,0.3133513331413269,0,,0,-2.871201276779175,1.0,0,0.00014236447168514132,0.2847289443016052,phase1_class1
14,43.23,0.840332766165562,0.11920292675495148,0.9959120947611875,0.7415115237236023,0.8236282506089365,0.7241579294204712,0.6549707651138306,0.49840378761291504,0.5169930202268704,0.4909640848636627,0.6588235294117647,0.5075669428610605,0.6588235294117647,0.07708847522735596,2.6109085083007812,2.5338200330734253,287,626,0.46972566843032837,1,2.7795727252960205,2.6109085083007812,0.06359630078077316,986,0.009866908192634583,0.1269524246454239,0.0,0.0,2.081631898880005,0.85,0.12150000780820847,2.905857563018799,0.28484609723091125,0,,0,-2.6109085083007812,1.0,0,0.00042016638326458633,0.8403327465057373,phase1_class1
15,46.18,0.7905729839550824,0.11920292675495148,0.997121968060567,0.7546550035476685,0.8246288266982,0.7441502213478088,0.692307710647583,0.502103865146637,0.5872805601629726,0.4909640848636627,0.7411764705882353,0.5767154414213238,0.7411764705882353,0.09359051287174225,2.645350694656372,2.55176018178463,287,626,0.5276849269866943,1,2.7795727252960205,2.645350694656372,0.07974265515804291,986,0.006431960500776768,0.3116752505302429,0.0,0.0,2.014540433883667,0.85,0.13750000298023224,2.8739333152770996,0.2860138714313507,0,,0,-2.645350694656372,1.0,0,0.00039528647903352976,0.7905729413032532,phase1_class1
16,49.14,0.33701953239236987,0.11920292675495148,0.9917569743390761,0.7426068186759949,0.8201919286862133,0.7224575281143188,0.6476761102676392,0.5015489459037781,0.5,0.4909640848636627,0.6352941176470588,0.487227478403949,0.6352941176470588,0.061990123242139816,2.845982074737549,2.783991951495409,287,626,0.4934324324131012,1,2.7795727252960205,2.845982074737549,0.07843974232673645,986,0.009217921644449234,0.07256525009870529,0.0,0.0,2.024993419647217,0.85,0.16250000894069672,2.886643648147583,0.28395700454711914,0,,0,-2.845982074737549,1.0,0,0.00016850978136062622,0.33701953291893005,phase1_class1
17,52.1,0.2070832997560501,0.11920292675495148,1.0,0.7579408884048462,0.829495264950527,0.7369339466094971,0.6625954508781433,0.4958505928516388,0.4757489062795694,0.4909640848636627,0.638235294117647,0.4623910403322168,0.638235294117647,0.061784032732248306,2.913832426071167,2.8520483933389187,287,626,0.4983699917793274,1,2.7795727252960205,2.913832426071167,0.09366637468338013,986,0.010945753194391727,0.07826001197099686,0.0,0.0,1.916709542274475,0.85,0.13900001347064972,2.900540590286255,0.3080414831638336,0,,0,-2.913832426071167,1.0,0,0.00010354165715398267,0.2070832997560501,phase1_class1
18,55.06,0.38215398081288116,0.11920292675495148,0.9958571005203065,0.7524644136428833,0.8235827698776063,0.7364587783813477,0.6715115904808044,0.49905285239219666,0.5233827965846979,0.4909640848636627,0.6794117647058824,0.5126163052633641,0.6794117647058824,0.0730280727148056,2.82694149017334,2.7539134174585342,287,626,0.516282856464386,1,2.7795727252960205,2.82694149017334,0.08051279932260513,986,0.009457632899284363,0.16040107607841492,0.0,0.0,2.018054246902466,0.85,0.11900000274181366,2.8892080783843994,0.3129766285419464,0,,0,-2.82694149017334,1.0,0,0.00019107700791209936,0.3821539878845215,phase1_class1
19,58.02,0.37381873473318306,0.11920292675495148,0.9929912895232914,0.7393209338188171,0.8212127184338457,0.7165069580078125,0.6360856294631958,0.5025108456611633,0.4741514621901125,0.4909640848636627,0.611764705882353,0.46314176020058373,0.611764705882353,0.06724496930837631,2.830034017562866,2.76278904825449,287,626,0.4854995608329773,1,2.7795727252960205,2.830034017562866,0.09090855717658997,986,0.007311910390853882,0.22790013253688812,0.0,0.0,2.010603189468384,0.85,0.17400000989437103,2.8581178188323975,0.26101911067962646,0,,0,-2.830034017562866,1.0,0,0.00018690936849452555,0.3738187253475189,phase1_class1
20,60.96,0.440033882856369,0.11920292675495148,1.0,0.7513691186904907,0.8292324873917306,0.7305114269256592,0.6555386781692505,0.4915963411331177,0.48213868263739684,0.4909640848636627,0.6352941176470588,0.4696617108381814,0.6352941176470588,0.06601905077695847,2.8036751747131348,2.7376561239361763,287,626,0.49043479561805725,1,2.7795727252960205,2.8036751747131348,0.07727745920419693,986,0.008425919339060783,0.09058438241481781,0.0,0.0,2.036306619644165,0.85,0.1315000057220459,2.872175455093384,0.2822745144367218,0,,0,-2.8036751747131348,1.0,0,0.0002200169546995312,0.440033882856369,phase1_class1
21,64.0,0.6030930001809761,0.11920292675495148,0.9969692062803424,0.7480832934379578,0.824502491333394,0.7330001592636108,0.6695401668548584,0.4984467327594757,0.5412441139473011,0.4909640848636627,0.6852941176470588,0.5296267458032164,0.6852941176470588,0.07235296815633774,2.736969232559204,2.6646162644028664,287,626,0.5100705027580261,1,2.7795727252960205,2.736969232559204,0.07480142265558243,986,0.0093742236495018,0.10185613483190536,0.0,0.0,2.0364973545074463,0.85,0.13950000703334808,2.859370708465576,0.31048375368118286,0,,0,-2.736969232559204,1.0,0,0.0003015465335920453,0.6030930280685425,phase1_class1
22,66.95,0.43996342196263183,0.11920292675495148,0.9940606219848642,0.7480832934379578,0.8220970659874877,0.7341521382331848,0.6732954382896423,0.49790236353874207,0.554023666662956,0.4909640848636627,0.6970588235294117,0.5425021057373999,0.6970588235294117,0.06953541189432144,2.8026375770568848,2.7331021651625633,287,626,0.5183752179145813,1,2.7795727252960205,2.8026375770568848,0.08024539798498154,986,0.011958233080804348,0.05829136446118355,0.0,0.0,2.009460687637329,0.85,0.09800000488758087,2.8343262672424316,0.32134661078453064,0,,0,-2.8026375770568848,1.0,0,0.00021998172451276332,0.4399634301662445,phase1_class1
23,69.9,0.5800855463478117,0.11920292675495148,0.9955271350750212,0.7502738237380981,0.8233098854896254,0.7328765392303467,0.6647059321403503,0.49734067916870117,0.5156850085159912,0.4909640848636627,0.6647058823529411,0.5035983624218918,0.6647058823529411,0.07877132296562195,2.7461893558502197,2.667418032884598,287,626,0.5045236349105835,1,2.7795727252960205,2.7461893558502197,0.06228535249829292,986,0.00755237927660346,0.13726316392421722,0.0,0.0,2.106877088546753,0.85,0.1810000091791153,2.9074318408966064,0.2549094259738922,0,,0,-2.7461893558502197,1.0,0,0.00029004280804656446,0.5800855755805969,phase1_class1
24,72.85,0.5009263955060105,0.11920292675495148,0.9983929460720363,0.7546550035476685,0.8256799369333859,0.7384891510009766,0.6734694242477417,0.49644285440444946,0.5252696730527324,0.4909640848636627,0.6794117647058824,0.5126995553466142,0.6794117647058824,0.07355207204818726,2.7788796424865723,2.705327570438385,287,626,0.5081465840339661,1,2.7795727252960205,2.7788796424865723,0.07526596635580063,986,0.009376516565680504,0.10211510211229324,0.0,0.0,2.0512101650238037,0.85,0.07600000500679016,2.9124886989593506,0.3359813392162323,0,,0,-2.7788796424865723,1.0,0,0.00025046319933608174,0.5009263753890991,phase1_class1
25,75.8,0.5534954885613386,0.11920292675495148,0.9962298392640547,0.7469879984855652,0.8238910281677329,0.7257627248764038,0.6494688987731934,0.4965764880180359,0.48213868263739684,0.4909640848636627,0.6294117647058823,0.4702170378640967,0.6294117647058823,0.07259364426136017,2.757244348526001,2.684650704264641,287,626,0.4886736273765564,1,2.7795727252960205,2.757244348526001,0.07625755667686462,986,0.00834053847938776,0.04802814871072769,0.0,0.0,2.0075552463531494,0.85,0.07150000333786011,2.8966526985168457,0.3333256244659424,0,,0,-2.757244348526001,1.0,0,0.00027674774173647165,0.553495466709137,phase1_class1
26,78.77,0.1586213344523162,0.11920292675495148,0.9929607371672466,0.7469879984855652,0.8211874513608846,0.7278688549995422,0.6557376980781555,0.5027704834938049,0.4962262470639312,0.4909640848636627,0.6470588235294118,0.48595032418561834,0.6470588235294118,0.06698987632989883,2.945584774017334,2.878594897687435,287,626,0.5165659189224243,1,2.7795727252960205,2.945584774017334,0.08387594670057297,986,0.008440189063549042,0.09861528128385544,0.0,0.0,2.0269901752471924,0.85,0.12150000780820847,2.8966004848480225,0.29865503311157227,0,,0,-2.945584774017334,1.0,0,7.931067375466228e-05,0.15862134099006653,phase1_class1
27,81.71,0.2937988527492591,0.11920292675495148,0.991830299993584,0.7491785883903503,0.8202525696613202,0.72919762134552,0.6556390523910522,0.5025834441184998,0.49172334717413807,0.4909640848636627,0.6411764705882353,0.4795958943017767,0.6411764705882353,0.06300509721040726,2.866109609603882,2.8031045123934746,287,626,0.4930654764175415,1,2.7795727252960205,2.866109609603882,0.06838319450616837,986,0.009826850146055222,0.07183472067117691,0.0,0.0,2.073471784591675,0.85,0.08400000631809235,2.8815832138061523,0.30856701731681824,0,,0,-2.866109609603882,1.0,0,0.0001468994450988248,0.29379886388778687,phase1_class1
28,84.66,0.3949290062420752,0.11920292675495148,0.9958571005203066,0.7458927035331726,0.8235827698776064,0.7265197038650513,0.6537314057350159,0.49987614154815674,0.49971056762142246,0.4909640848636627,0.6441176470588236,0.48805948953007783,0.6441176470588236,0.06187506020069122,2.821549654006958,2.759674593806267,287,626,0.4968796372413635,1,2.7795727252960205,2.821549654006958,0.08754681795835495,986,0.008512907661497593,0.10741211473941803,0.0,0.0,1.9926464557647705,0.85,0.13100001215934753,2.865236520767212,0.29890426993370056,0,,0,-2.821549654006958,1.0,0,0.00019746449834201485,0.3949289917945862,phase1_class1
29,87.61,0.6554972647796756,0.11920292675495148,0.9963092753897715,0.7469879984855652,0.823956722557432,0.7271816730499268,0.6536731719970703,0.49710115790367126,0.4949182353530518,0.4909640848636627,0.6411764705882353,0.48309239779828017,0.6411764705882353,0.07787322252988815,2.7141664028167725,2.6362931802868843,287,626,0.5008999109268188,1,2.7795727252960205,2.7141664028167725,0.08629152178764343,986,0.008329614996910095,0.17111094295978546,0.0,0.0,1.996177077293396,0.85,0.06650000065565109,2.8895511627197266,0.3354230225086212,0,,0,-2.7141664028167725,1.0,0,0.00032774865394458175,0.6554972529411316,phase1_class1
30,90.56,0.6165668368339539,0.11920292675495148,1.0,0.7535597085952759,0.8290455110518177,0.7349371910095215,0.6646795272827148,0.493012934923172,0.5013080117108794,0.4909640848636627,0.6558823529411765,0.48869708722649896,0.6558823529411765,0.07035587728023529,2.732072591781616,2.661716714501381,287,626,0.47902995347976685,1,2.7795727252960205,2.732072591781616,0.07223131507635117,986,0.009140410460531712,0.102744922041893,0.0,0.0,2.056208848953247,0.85,0.08750000596046448,2.868044853210449,0.33751794695854187,0,,0,-2.732072591781616,1.0,0,0.0003082834300585091,0.6165668368339539,phase1_class1
31,93.52,0.7378424924779418,0.11920292675495148,0.9983073994751104,0.7469879984855652,0.8256091891290944,0.7325687408447266,0.6704707741737366,0.501011312007904,0.5492313343945854,0.4909640848636627,0.6911764705882353,0.5378126775185599,0.6911764705882353,0.07710698992013931,2.6754465103149414,2.598339520394802,287,626,0.5257455706596375,1,2.7795727252960205,2.6754465103149414,0.08794762939214706,986,0.007099037058651447,0.04531243443489075,0.0,0.0,1.9690098762512207,0.85,0.0755000039935112,2.8854761123657227,0.32015424966812134,0,,0,-2.6754465103149414,1.0,0,0.0003689212317112833,0.7378424406051636,phase1_class1
32,96.47,0.40262113382326103,0.11920292675495148,0.996132071724711,0.74479740858078,0.8238101735342571,0.7230210304260254,0.6453576683998108,0.49935564398765564,0.47386202981153497,0.4909640848636627,0.6235294117647059,0.4636961078137549,0.6235294117647059,0.0696408748626709,2.8183786869049072,2.7487378120422363,287,626,0.49958866834640503,1,2.7795727252960205,2.8183786869049072,0.08441261202096939,986,0.00845245085656643,0.08555369824171066,0.0,0.0,2.0073392391204834,0.85,0.06400000303983688,2.9049928188323975,0.3385988771915436,0,,0,-2.8183786869049072,1.0,0,0.00020131058408878744,0.40262115001678467,phase1_class1
33,99.4,0.5214188505550689,0.11920292675495148,0.9974519335058523,0.7535597085952759,0.8249017110861809,0.7397934198379517,0.6799430847167969,0.4981500506401062,0.5422626932796027,0.4909640848636627,0.7029411764705882,0.5330390198037256,0.7029411764705882,0.07796594500541687,2.7704660892486572,2.6925001442432404,287,626,0.5232459902763367,1,2.7795727252960205,2.7704660892486572,0.09413059055805206,986,0.007329272106289864,0.07253751158714294,0.0,0.0,1.9503278732299805,0.85,0.10000000149011612,2.8595728874206543,0.32534515857696533,0,,0,-2.7704660892486572,1.0,0,0.0002607094356790185,0.5214188694953918,phase1_class1
34,102.34,0.7079915740602596,0.11920292675495148,0.996119850782293,0.7546550035476685,0.8238000667050727,0.7434260845184326,0.6897506713867188,0.5008583068847656,0.5776958956262315,0.4909640848636627,0.7323529411764705,0.5670589214706862,0.7323529411764705,0.08241094648838043,2.6896700859069824,2.607259139418602,287,626,0.5317448377609253,1,2.7795727252960205,2.6896700859069824,0.07948646694421768,986,0.007431237027049065,0.044091302901506424,0.0,0.0,1.988480567932129,0.85,0.09700000286102295,2.888777732849121,0.3187580406665802,0,,0,-2.6896700859069824,1.0,0,0.0003539958270266652,0.7079916000366211,phase1_class1
35,105.29,0.377407431602478,0.11920292675495148,1.0,0.755750298500061,0.8276760356973206,0.7395049333572388,0.674452543258667,0.49498164653778076,0.5185904643163273,0.4909640848636627,0.6794117647058824,0.5073715500186089,0.6794117647058824,0.06882447749376297,2.829629421234131,2.760804943740368,287,626,0.5340505838394165,1,2.7795727252960205,2.829629421234131,0.07792795449495316,986,0.0057498132809996605,0.09026696532964706,0.0,0.0,2.009981632232666,0.85,0.14100000262260437,2.8973326683044434,0.3027210831642151,0,,0,-2.829629421234131,1.0,0,0.00018870372150558978,0.377407431602478,phase1_class1
36,108.25,0.3445130116717222,0.11920292675495148,0.9963887115154885,0.74479740858078,0.8240224169471312,0.7241115570068359,0.6485670804977417,0.4971795380115509,0.48852845899522435,0.4909640848636627,0.6323529411764706,0.47693238134414606,0.6323529411764706,0.06172120198607445,2.8433449268341064,2.781623724848032,287,626,0.49964138865470886,1,2.7795727252960205,2.8433449268341064,0.09773918986320496,986,0.009897719137370586,0.0038377002347260714,0.0,0.0,1.9185917377471924,0.85,0.01600000075995922,2.905465602874756,0.4007747173309326,0,,0,-2.8433449268341064,1.0,0,0.00017225650663021952,0.3445129990577698,phase1_class1
37,111.19,0.5021414504692527,0.11920292675495148,0.9989917722505169,0.7491785883903503,0.8261751715634253,0.7308916449546814,0.6607407331466675,0.49653705954551697,0.5076977880687068,0.4909640848636627,0.6558823529411765,0.495690094219506,0.6558823529411765,0.07055883854627609,2.7785134315490723,2.707954593002796,287,626,0.5130795240402222,1,2.7795727252960205,2.7785134315490723,0.09932214766740799,986,0.007965496741235256,0.03706634044647217,0.0,0.0,1.9024215936660767,0.85,0.07600000500679016,2.9000084400177,0.3379612863063812,0,,0,-2.7785134315490723,1.0,0,0.0002510707126930356,0.5021414160728455,phase1_class1
38,114.14,0.29373329877853394,0.11920292675495148,1.0,0.7502738237380981,0.8285047956904481,0.7291450500488281,0.6534954905509949,0.4938998222351074,0.48054123854794,0.4909640848636627,0.6323529411764706,0.4681911226028873,0.6323529411764706,0.057054903358221054,2.867304801940918,2.810249898582697,287,626,0.5064128637313843,1,2.7795727252960205,2.867304801940918,0.08776549994945526,986,0.007018326781690121,0.05182984471321106,0.0,0.0,1.9816209077835083,0.85,0.08950000256299973,2.889244318008423,0.3190147280693054,0,,0,-2.867304801940918,1.0,0,0.0001468666596338153,0.29373329877853394,phase1_class1
39,117.08,0.7124317628678807,0.11920292675495148,0.995148285860064,0.7458927035331726,0.8229965737849064,0.7291494011878967,0.6618075966835022,0.49936190247535706,0.5201879084057841,0.4909640848636627,0.6676470588235294,0.5102304558186911,0.6676470588235294,0.08039385825395584,2.6871488094329834,2.6067549511790276,287,626,0.5114683508872986,1,2.7795727252960205,2.6871488094329834,0.08676525950431824,986,0.0070958505384624004,0.05863727629184723,0.0,0.0,1.942348599433899,0.85,0.0860000029206276,2.899871826171875,0.34090203046798706,0,,0,-2.6871488094329834,1.0,0,0.00035621586721390486,0.7124317288398743,phase1_class1
40,120.03,0.3462022997811155,0.11920292675495148,0.9961809554943828,0.7458927035331726,0.8238506008509949,0.7281901240348816,0.6588234901428223,0.4981439709663391,0.5106032438690429,0.4909640848636627,0.6588235294117647,0.5005739358680535,0.6588235294117647,0.07614728063344955,2.842564344406128,2.7664170637726784,287,626,0.513201892375946,1,2.7795727252960205,2.842564344406128,0.07672765105962753,986,0.008368011564016342,0.10254786163568497,0.0,0.0,2.0262527465820312,0.85,0.06050000339746475,2.86004900932312,0.3423476815223694,0,,0,-2.842564344406128,1.0,0,0.00017310114344581962,0.3462022840976715,phase1_class1
41,122.98,0.576048392167939,0.11920292675495148,0.996132071724711,0.74479740858078,0.8238101735342571,0.730826735496521,0.6695035696029663,0.49642685055732727,0.5505393461054646,0.4909640848636627,0.6941176470588235,0.5409482674188557,0.6941176470588235,0.07571835815906525,2.7479989528656006,2.6722805947065353,287,626,0.5175280570983887,1,2.7795727252960205,2.7479989528656006,0.06993049383163452,986,0.010279715061187744,0.033584389835596085,0.0,0.0,2.034264326095581,0.85,0.019500000402331352,2.8997809886932373,0.3894270956516266,0,,0,-2.7479989528656006,1.0,0,0.00028802419546991587,0.5760483741760254,phase1_class1
42,125.94,0.37125349044799805,0.11920292675495148,1.0,0.7546550035476685,0.8306373366483734,0.7405328750610352,0.6800000071525574,0.49002307653427124,0.5476338903051285,0.4909640848636627,0.7,0.5352314352314352,0.7,0.06444557011127472,2.832257032394409,2.7678114622831345,287,626,0.542709469795227,1,2.7795727252960205,2.832257032394409,0.09384865313768387,986,0.008082153275609016,0.02706763707101345,0.0,0.0,1.9373645782470703,0.85,0.07250000536441803,2.8999152183532715,0.36288321018218994,0,,0,-2.832257032394409,1.0,0,0.00018562674813438207,0.37125349044799805,phase1_class1
43,128.89,0.6844931244850159,0.11920292675495148,1.0,0.7568455934524536,0.827135320335951,0.7408239841461182,0.6763848662376404,0.49548742175102234,0.5252696730527324,0.4909640848636627,0.6823529411764706,0.5124218918336565,0.6823529411764706,0.0694531723856926,2.702122926712036,2.6326697543263435,287,626,0.5128103494644165,1,2.7795727252960205,2.702122926712036,0.10538434237241745,986,0.006830321624875069,0.022183122113347054,0.0,0.0,1.8928477764129639,0.85,0.04450000077486038,2.8714089393615723,0.3658072054386139,0,,0,-2.702122926712036,1.0,0,0.00034224658156745136,0.6844931244850159,phase1_class1
