episode,wall_seconds,global.global_obj,global.local_reward,global.utility_factor,utility.acc_beta,utility.auc_beta,utility.f1_macro_beta,utility.f1_minority_beta,fairness.bce_mean_beta,fairness.dp_diff,fairness.eo_alpha_baseline,fairness.eo_tpr_diff,fairness.eod_avg_diff,fairness.eod_max_diff,fairness.group_loss_beta_g0,fairness.group_loss_beta_g1,fairness.group_loss_gap_beta,fairness.n_g0,fairness.n_g1,fairness.soft_eo_beta,fairness.worst_group_beta,fairness.worst_loss_alpha_baseline,fairness.worst_loss_beta,local.anchor_reward_mean,local.anchors_used,local.div_pen_mean,local.hard_reward_mean,local.local_clip_frac_0,local.local_clip_frac_1,local.min_anchor_dist_mean,local.sigma_anchor_used,extra.diag_frac_mid_conf,extra.diag_gen_radius_mean,extra.diag_mean_abs_margin,align.anchor_refresh_count,align.corr_local_delta,align.curriculum_stage,align.delta_global,align.lambda_t,align.ua_warmup_active,meta.avg_reward,meta.episode_return,meta.phase
18,54.98,0.2937112528644522,0.11920292675495148,0.9867462094459556,0.7565789818763733,0.831931261307373,0.7384672164916992,0.6696428656578064,0.5050275921821594,0.45481268799562485,0.4133550822734833,0.5020361990950226,0.38466957421609627,0.5020361990950226,0.12720875442028046,2.4529850482940674,2.325776293873787,276,636,0.405767560005188,1,2.3671367168426514,2.4529850482940674,0.037285082042217255,984,0.011242840439081192,0.7582463622093201,0.0,0.0,2.328171491622925,0.85,0.06850000470876694,2.865042209625244,0.34738263487815857,0,,0,-2.4529850482940674,1.0,0,0.0001468556292820722,0.29371124505996704,phase1_class1
19,57.93,0.4665310890123356,0.11920292675495148,0.9734563541557096,0.75,0.8207265098035241,0.7354328632354736,0.6733524203300476,0.5135894417762756,0.46452009844134534,0.4133550822734833,0.4515837104072398,0.3685187075312327,0.4515837104072398,0.1633368730545044,2.3754405975341797,2.2121037244796753,276,636,0.36561357975006104,1,2.3671367168426514,2.3754405975341797,0.04853669926524162,984,0.007648852188140154,0.7056389451026917,0.0,0.0,2.3066093921661377,0.85,0.07650000602006912,2.84946608543396,0.35804182291030884,0,,0,-2.3754405975341797,1.0,0,0.00023326555674429983,0.46653109788894653,phase1_class1
20,60.88,0.12418680460361282,0.11920292675495148,0.9797736937803359,0.7456140518188477,0.8260526942587685,0.7286549806594849,0.6608186960220337,0.5062864422798157,0.4528985507246377,0.4133550822734833,0.5049773755656108,0.39035992403807207,0.5049773755656108,0.11925600469112396,2.5601367950439453,2.4408807903528214,276,636,0.40628892183303833,1,2.3671367168426514,2.5601367950439453,0.036742497235536575,984,0.011197587475180626,0.8333536386489868,0.0,0.0,2.3486831188201904,0.85,0.04700000211596489,2.8843390941619873,0.3962011933326721,0,,0,-2.5601367950439453,1.0,0,6.20934006292373e-05,0.12418679893016815,phase1_class1
21,63.84,0.3521543817981272,0.11920292675495148,0.9802605677190556,0.7510964870452881,0.8264631804061278,0.7389142513275146,0.6825174689292908,0.5042826533317566,0.5068362045392398,0.4133550822734833,0.5579185520361991,0.4423803016064255,0.5579185520361991,0.12137796729803085,2.4250006675720215,2.3036227002739906,276,636,0.42932072281837463,1,2.3671367168426514,2.4250006675720215,0.0457412414252758,984,0.010430363938212395,0.641677737236023,0.0,0.0,2.284003734588623,0.85,0.13650000095367432,2.884716033935547,0.3219674825668335,0,,0,-2.4250006675720215,1.0,0,0.0001760771992849186,0.35215437412261963,phase1_class1
22,66.79,0.9095285501061214,0.11920292675495148,0.9799660390400772,0.7434210777282715,0.8262148616256266,0.7287645936012268,0.6657142639160156,0.49732592701911926,0.4780557834290402,0.4133550822734833,0.5255656108597285,0.41585674438783365,0.5255656108597285,0.11190936714410782,2.111316680908203,1.9994073137640953,276,636,0.38305777311325073,1,2.3671367168426514,2.111316680908203,0.0316196009516716,984,0.012202391400933266,0.8240849375724792,0.0,0.0,2.465237855911255,0.85,0.04050000011920929,2.875209093093872,0.39896491169929504,0,,0,-2.111316680908203,1.0,0,0.00045476428931578994,0.9095285534858704,phase1_class1
23,69.74,0.34445162787658423,0.11920292675495148,0.9779884893383625,0.7489035129547119,0.8245475783851172,0.7378833293914795,0.6841379404067993,0.5103521943092346,0.5173639595296692,0.4133550822734833,0.569683257918552,0.4548074598091373,0.569683257918552,0.13308481872081757,2.4280731678009033,2.2949883490800858,276,636,0.43816864490509033,1,2.3671367168426514,2.4280731678009033,0.03326268121600151,984,0.009772814810276031,0.7024244666099548,0.0,0.0,2.376002788543701,0.85,0.11300000548362732,2.904496669769287,0.3347911536693573,0,,0,-2.4280731678009033,1.0,0,0.00017222583119291812,0.3444516360759735,phase1_class1
24,72.7,0.8134659395597017,0.11920292675495148,0.9787458487985934,0.7598684430122375,0.8251861123921206,0.7523407936096191,0.7091633677482605,0.5029416680335999,0.5561936013125512,0.4133550822734833,0.6255656108597285,0.4943610091088284,0.6255656108597285,0.1355993002653122,2.207770347595215,2.0721710473299026,276,636,0.42507606744766235,1,2.3671367168426514,2.207770347595215,0.04708867892622948,984,0.011920137330889702,0.6375879049301147,0.0,0.0,2.318540334701538,0.85,0.12550000846385956,2.8393256664276123,0.29096221923828125,0,,0,-2.207770347595215,1.0,0,0.00040673298644833267,0.81346595287323,phase1_class1
25,75.65,0.3868591190851581,0.11920292675495148,0.9756202383277985,0.7510964870452881,0.8225508926806773,0.7383890151977539,0.6807313561439514,0.5072223544120789,0.495351380913317,0.4133550822734833,0.5520361990950227,0.43247041688385907,0.5520361990950227,0.14060820639133453,2.409132719039917,2.2685245126485825,276,636,0.40498027205467224,1,2.3671367168426514,2.409132719039917,0.04433736577630043,984,0.012884920462965965,0.7366780638694763,0.0,0.0,2.3382415771484375,0.85,0.07950000464916229,2.8592920303344727,0.3365970551967621,0,,0,-2.409132719039917,1.0,0,0.00019342957239132375,0.38685911893844604,phase1_class1
26,78.62,0.3759650668467415,0.11920292675495148,0.984209656333118,0.765350878238678,0.8297926791569323,0.7575095295906067,0.7139037847518921,0.5064896941184998,0.5483319660924255,0.4133550822734833,0.6255656108597285,0.48591506316288247,0.6255656108597285,0.12450352311134338,2.4152448177337646,2.2907412946224213,276,636,0.4589230418205261,1,2.3671367168426514,2.4152448177337646,0.03986906260251999,984,0.008054651319980621,0.7215214967727661,0.0,0.0,2.3328440189361572,0.85,0.07600000500679016,2.880492687225342,0.3348149061203003,0,,0,-2.4152448177337646,1.0,0,0.00018798254313878715,0.37596505880355835,phase1_class1
27,81.57,0.6067678810382285,0.11920292675495148,0.9845582821163991,0.7510964870452881,0.8300866075093627,0.7383890151977539,0.6807313561439514,0.495880126953125,0.48496035001367244,0.4133550822734833,0.5520361990950227,0.4252897571366594,0.5520361990950227,0.11358745396137238,2.319756031036377,2.2061685770750046,276,636,0.39842209219932556,1,2.3671367168426514,2.319756031036377,0.03324063494801521,984,0.009505620226264,0.7647807598114014,0.0,0.0,2.412090539932251,0.85,0.06300000101327896,2.8759400844573975,0.36828187108039856,0,,0,-2.319756031036377,1.0,0,0.00030338397482410073,0.6067678928375244,phase1_class1
