epoch,diff_loss
1,1.0017139586535366
2,0.9955709630792792
3,0.9801368713378906
4,0.8982425928115845
5,0.7645635062997992
6,0.6528047160668806
7,0.5947420651262457
8,0.54893404787237
9,0.4959918748248707
10,0.4574713706970215
11,0.4311423951929266
12,0.4114885384386236
13,0.39284585280851886
14,0.3653545379638672
15,0.35666013034907257
16,0.35127105767076666
17,0.3411344750361009
18,0.33658816055818036
19,0.3164291734045202
20,0.3256177468733354
21,0.3215789523991672
22,0.3007171262394298
23,0.3122361492026936
24,0.30774198878895154
25,0.30137413198297675
26,0.3067010912028226
27,0.2927712310444225
28,0.31122230128808454
29,0.3098479075865312
30,0.29826734553683887
31,0.29510143941098993
32,0.30196643688462
33,0.2874342690814625
34,0.28751925988630816
35,0.28616587682203815
36,0.27991738644513214
37,0.2774481326341629
38,0.2784836075522683
39,0.2754559814929962
40,0.2730450210246173
41,0.2741320024837147
42,0.27371173284270545
43,0.2797890142960982
44,0.2662442069162022
45,0.27068876271898096
46,0.2659165317362005
47,0.27701653946529736
48,0.2712144607847387
49,0.26897907798940485
50,0.2752739461985501
51,0.26261183484034106
52,0.26446877961808984
53,0.25009436363523657
54,0.25025313144380396
55,0.2494314881888303
56,0.24633533304387872
57,0.24294772744178772
58,0.236956772479144
59,0.2422779988158833
60,0.23690980672836304
61,0.2452420023354617
62,0.24398468570275741
63,0.24021437628702683
64,0.2354294481602582
65,0.22621429372917523
66,0.22610456970604983
67,0.2248967086726969
68,0.22648720985109155
69,0.21544321965087543
70,0.22945690696889703
71,0.2218378565528176
72,0.2079125006090511
73,0.21141120791435242
74,0.2173071259802038
75,0.2037124281579798
76,0.2043876051902771
77,0.21742310442707755
78,0.20723221518776633
79,0.20867713743990118
80,0.21000695634971966
81,0.2039487510919571
82,0.20435078713026913
83,0.20321138880469583
84,0.20300607789646496
85,0.19750834053212946
86,0.1997716250744733
87,0.1926215954802253
88,0.19850332899527115
89,0.19479189000346445
90,0.19792715392329477
91,0.19364582273093137
92,0.1979228610342199
93,0.20121505856513977
94,0.19234369017861105
95,0.1965665207667784
96,0.19440201331268658
97,0.19200438125567001
98,0.19628380916335367
99,0.18551746823570944
100,0.18702466650442642
101,0.19385273212736304
102,0.1863199540159919
103,0.19395357234911484
104,0.18645032427527689
105,0.19099205867810684
106,0.19205466454679315
107,0.18447045981884003
108,0.1830457313494249
109,0.184261676940051
110,0.1902662298896096
111,0.188974682580341
112,0.18729845231229608
113,0.19006352397528561
114,0.1794365251606161
115,0.1780278520150618
116,0.18560473349961368
117,0.18016523122787476
118,0.17876521159302106
119,0.1833622780713168
120,0.18408476629040457
121,0.17555124244906686
122,0.18410345911979675
123,0.17991856824267993
124,0.1791734600608999
125,0.17806898599321191
126,0.18119226802479138
127,0.1799830740148371
128,0.17692694474350323
129,0.1857184266502207
130,0.1769834350455891
131,0.1714944433082234
132,0.166969665072181
133,0.17927008054473184
134,0.17338584498925644
135,0.17202109504829755
136,0.17812302708625793
137,0.1748461357571862
138,0.17401173439892856
139,0.17876991223205219
140,0.16429358856244522
141,0.1687250719829039
142,0.17284071309999985
143,0.18102153187448328
144,0.16556525230407715
145,0.17821757766333493
146,0.16377507962963797
147,0.1785821711475199
148,0.17150105806914243
149,0.1652263348752802
150,0.1698743375864896
151,0.16303757239471783
152,0.1710458682342009
153,0.17192787744782187
154,0.16781151565638455
155,0.16635471988808026
156,0.1691739857196808
157,0.16160042583942413
158,0.16347067464481702
159,0.15937856246124615
160,0.17059369656172665
161,0.1604993465271863
162,0.16403691199692813
163,0.16840972006320953
164,0.15934611856937408
165,0.17109692096710205
166,0.16072180460799823
167,0.16455964066765524
168,0.1631255867806348
169,0.16128373281522232
170,0.1654657951810143
171,0.16843775592067026
