episode,wall_seconds,global.global_obj,global.local_reward,global.utility_factor,utility.acc_beta,utility.auc_beta,utility.f1_macro_beta,utility.f1_minority_beta,fairness.bce_mean_beta,fairness.dp_diff,fairness.eo_alpha_baseline,fairness.eo_tpr_diff,fairness.eod_avg_diff,fairness.eod_max_diff,fairness.group_loss_beta_g0,fairness.group_loss_beta_g1,fairness.group_loss_gap_beta,fairness.n_g0,fairness.n_g1,fairness.soft_eo_beta,fairness.worst_group_beta,fairness.worst_loss_alpha_baseline,fairness.worst_loss_beta,local.anchor_reward_mean,local.anchors_used,local.div_pen_mean,local.hard_reward_mean,local.local_clip_frac_0,local.local_clip_frac_1,local.min_anchor_dist_mean,local.sigma_anchor_used,extra.diag_frac_mid_conf,extra.diag_gen_radius_mean,extra.diag_mean_abs_margin,align.anchor_refresh_count,align.corr_local_delta,align.curriculum_stage,align.delta_global,align.lambda_t,align.ua_warmup_active,meta.avg_reward,meta.episode_return,meta.phase
1,4.4,0.9828988667978944,0.11920292675495148,0.9960673042923301,0.7783783674240112,0.8467623683979002,0.7668131589889526,0.7148818373680115,0.4749322235584259,0.5214997701458733,0.5324985980987549,0.6482893876661582,0.4744378358526733,0.6482893876661582,0.06875570863485336,2.6196181774139404,2.550862468779087,274,651,0.4708123803138733,1,3.0508861541748047,2.6196181774139404,0.0460173636674881,968,0.011051435023546219,0.6731740832328796,0.0,0.0,2.2210240364074707,0.85,0.13900001347064972,2.877518653869629,0.3209139108657837,0,,0,-2.6196181774139404,1.0,0,0.0004914494347758591,0.9828988313674927,phase1_class1
2,7.47,0.6497999301330694,0.11920292675495148,0.9912491770949221,0.7751351594924927,0.8426664516065965,0.7632803916931152,0.7103064060211182,0.4791988432407379,0.5303351385291578,0.5324985980987549,0.7223796033994334,0.5167543572295581,0.7223796033994334,0.06502231955528259,2.986539602279663,2.9215172827243805,274,651,0.5424866080284119,1,3.0508861541748047,2.986539602279663,0.032287340611219406,968,0.009298767894506454,0.5981179475784302,0.0,0.0,2.3185815811157227,0.85,0.257500022649765,2.881340503692627,0.2622629404067993,0,,0,-2.986539602279663,1.0,0,0.0003249000001233071,0.6497999429702759,phase1_class1
3,10.44,0.8651281044483476,0.11920292675495148,0.9916976423949193,0.7729730010032654,0.8430476944582929,0.7610042691230774,0.7075209021568298,0.48166027665138245,0.5199636718355815,0.5324985980987549,0.639790804096753,0.47354424876595735,0.639790804096753,0.06949692964553833,2.858677625656128,2.7891806960105896,274,651,0.508181631565094,1,3.0508861541748047,2.858677625656128,0.03350100666284561,968,0.015486160293221474,0.7610877752304077,0.0,0.0,2.304064989089966,0.85,0.10500000417232513,2.8955256938934326,0.34774214029312134,0,,0,-2.858677625656128,1.0,0,0.00043256409117020667,0.8651281595230103,phase1_class1
4,13.4,0.995283305644989,0.11920292675495148,1.0,0.7762162089347839,0.8513910476358055,0.7661405205726624,0.7175989151000977,0.4657754600048065,0.5430051464899593,0.5324985980987549,0.6652865548049685,0.4963592382140248,0.6652865548049685,0.06900103390216827,2.5156946182250977,2.4466935843229294,274,651,0.48520344495773315,1,3.0508861541748047,2.5156946182250977,0.036680880934000015,968,0.012025723233819008,0.8360397219657898,0.0,0.0,2.295193910598755,0.85,0.05050000175833702,2.8775641918182373,0.4004116654396057,0,,0,-2.5156946182250977,1.0,0,0.0004976416239514947,0.9952832460403442,phase1_class1
5,16.41,0.9838443240939796,0.11920292675495148,0.9961362989538685,0.77729731798172,0.8468210211443152,0.7673790454864502,0.7193459868431091,0.4744384288787842,0.5549127114938276,0.5324985980987549,0.6681194159947701,0.5049627911314333,0.6681194159947701,0.0664220079779625,2.6126344203948975,2.546212412416935,274,651,0.4733852446079254,1,3.0508861541748047,2.6126344203948975,0.05154325067996979,968,0.008692575618624687,0.715313732624054,0.0,0.0,2.228140115737915,0.85,0.12550000846385956,2.8489160537719727,0.3222268223762512,0,,0,-2.6126344203948975,1.0,0,0.0004919221391901374,0.9838442802429199,phase1_class1
6,19.39,0.9952217085743734,0.11920292675495148,0.996561766033353,0.7751351594924927,0.84718271308054,0.7665886878967285,0.7219251990318298,0.4718506932258606,0.5660466211443372,0.5324985980987549,0.6851165831335804,0.5196970711702771,0.6851165831335804,0.08647073060274124,2.389857769012451,2.30338703840971,274,651,0.49695172905921936,1,3.0508861541748047,2.389857769012451,0.02957608364522457,968,0.009320927783846855,0.7125036716461182,0.0,0.0,2.333512783050537,0.85,0.11150000244379044,2.8969566822052,0.34396857023239136,0,,0,-2.389857769012451,1.0,0,0.0004976108320988715,0.9952216744422913,phase1_class1
7,22.36,0.7837241001181006,0.11920292675495148,0.993554748701319,0.7762162089347839,0.844626430882626,0.7640553712844849,0.7104895114898682,0.4786515533924103,0.520541110251494,0.5324985980987549,0.639790804096753,0.4721042528802313,0.639790804096753,0.06287167966365814,2.9191105365753174,2.8562388569116592,274,651,0.5202292203903198,1,3.0508861541748047,2.9191105365753174,0.034919656813144684,968,0.01639033854007721,0.6182647943496704,0.0,0.0,2.296527862548828,0.85,0.1380000114440918,2.8800621032714844,0.2921787202358246,0,,0,-2.9191105365753174,1.0,0,0.00039186209323816,0.7837241291999817,phase1_class1
8,25.34,0.9860934026326571,0.11920292675495148,0.9905822287000541,0.7718918919563293,0.8420994750579195,0.7629141211509705,0.7167785167694092,0.47874215245246887,0.5562525928666734,0.5324985980987549,0.6766179995641752,0.5118542182243206,0.6766179995641752,0.07512810826301575,2.511669635772705,2.4365415275096893,274,651,0.4954851269721985,1,3.0508861541748047,2.511669635772705,0.03281094506382942,968,0.013327858410775661,0.7648698091506958,0.0,0.0,2.3266372680664062,0.85,0.0650000050663948,2.8818371295928955,0.348160058259964,0,,0,-2.511669635772705,1.0,0,0.0004930467111989856,0.9860934019088745,phase1_class1
9,28.31,0.9211007828692626,0.11920292675495148,0.9968204960141207,0.7794594764709473,0.8474026608795957,0.7645182609558105,0.7052022814750671,0.4727323353290558,0.4800251157679931,0.5324985980987549,0.6114621921987362,0.4325343052330563,0.6114621921987362,0.05975284054875374,2.8010330200195312,2.7412801794707775,274,651,0.5015441179275513,1,3.0508861541748047,2.8010330200195312,0.03248843178153038,968,0.011129274033010006,0.7403912544250488,0.0,0.0,2.312682628631592,0.85,0.10100000351667404,2.907445192337036,0.34001806378364563,0,,0,-2.8010330200195312,1.0,0,0.0004605503927450627,0.9211007356643677,phase1_class1
10,31.28,0.9737739621499197,0.11920292675495148,0.9906627224718486,0.7794594764709473,0.8421679032620702,0.7663632035255432,0.7110480666160583,0.4814560115337372,0.49115902541850276,0.5324985980987549,0.6312922205273479,0.4470071635178075,0.6312922205273479,0.09259224683046341,2.6454334259033203,2.552841179072857,274,651,0.495749294757843,1,3.0508861541748047,2.6454334259033203,0.04025400057435036,968,0.009299355559051037,0.679097592830658,0.0,0.0,2.2916276454925537,0.85,0.1835000067949295,2.856264352798462,0.3087637722492218,0,,0,-2.6454334259033203,1.0,0,0.0004868870018981397,0.9737739562988281,phase1_class1
11,34.25,0.9807477547626908,0.11920292675495148,0.9961822953948937,0.7762162089347839,0.8468601229752584,0.7622754573822021,0.7047075629234314,0.4719751179218292,0.48866426721383166,0.5324985980987549,0.6199607757681411,0.4432571499504646,0.6199607757681411,0.06852226704359055,2.6357152462005615,2.567192979156971,274,651,0.470070481300354,1,3.0508861541748047,2.6357152462005615,0.03242763131856918,968,0.012392204254865646,0.6989622712135315,0.0,0.0,2.333782434463501,0.85,0.09100000560283661,2.904783248901367,0.3319905698299408,0,,0,-2.6357152462005615,1.0,0,0.000490373931825161,0.9807477593421936,phase1_class1
12,37.22,0.8343550224269078,0.11920292675495148,0.9947909030538761,0.7805405855178833,0.8456772925892255,0.7681300640106201,0.7144866585731506,0.47512850165367126,0.5195824503571148,0.5324985980987549,0.639790804096753,0.468986404645512,0.639790804096753,0.05706263706088066,2.886009693145752,2.8289470560848713,274,651,0.5256960391998291,1,3.0508861541748047,2.886009693145752,0.033434364944696426,968,0.0123511403799057,0.6586376428604126,0.0,0.0,2.332263708114624,0.85,0.1210000067949295,2.8912792205810547,0.2870337665081024,0,,0,-2.886009693145752,1.0,0,0.00041717750718817115,0.8343549966812134,phase1_class1
13,40.2,0.9959542817904043,0.11920292675495148,0.998763845647443,0.7794594764709473,0.8490547132369475,0.7692025899887085,0.7205479741096497,0.4689461290836334,0.5383968515590838,0.5324985980987549,0.6652865548049685,0.4913256811670449,0.6652865548049685,0.07621125876903534,2.4638173580169678,2.3876060992479324,274,651,0.48687559366226196,1,3.0508861541748047,2.4638173580169678,0.037180475890636444,968,0.01007557101547718,0.6353895664215088,0.0,0.0,2.290621280670166,0.85,0.14900000393390656,2.8814187049865723,0.30089208483695984,0,,0,-2.4638173580169678,1.0,0,0.0004979771329089999,0.9959542751312256,phase1_class1
14,43.2,0.48620065003295493,0.11920292675495148,0.9931465302872187,0.7751351594924927,0.8442794021330047,0.7659754753112793,0.7196766138076782,0.4789687693119049,0.556830031282586,0.5324985980987549,0.7563739376770539,0.5466986302337801,0.7563739376770539,0.06707816570997238,3.0550644397735596,2.987986274063587,274,651,0.5704648494720459,1,3.0508861541748047,3.0550644397735596,0.040347158908843994,968,0.012016559951007366,0.6029679179191589,0.0,0.0,2.283620595932007,0.85,0.13250000774860382,2.857065439224243,0.272021621465683,0,,0,-3.0550644397735596,1.0,0,0.00024310032313223928,0.48620063066482544,phase1_class1
15,46.16,0.8291269163664031,0.11920292675495148,0.997694428393603,0.7837837934494019,0.8481455956675172,0.7716771364212036,0.7191011309623718,0.4724719822406769,0.5159328153206184,0.5324985980987549,0.6454565264763565,0.46654785232506657,0.6454565264763565,0.05802801996469498,2.891582489013672,2.833554469048977,274,651,0.5266953706741333,1,3.0508861541748047,2.891582489013672,0.04026327654719353,968,0.013642542995512486,0.6327022910118103,0.0,0.0,2.290888786315918,0.85,0.12300000339746475,2.8417718410491943,0.3030180335044861,0,,0,-2.891582489013672,1.0,0,0.0004145634884480387,0.8291269540786743,phase1_class1
16,49.14,0.9848906122297132,0.11920292675495148,0.993916970674394,0.7794594764709473,0.8449343578013041,0.7666152715682983,0.7118644714355469,0.4762956202030182,0.5149741554262393,0.5324985980987549,0.6341250817171498,0.46447569110671705,0.6341250817171498,0.06221424788236618,2.5816478729248047,2.5194336250424385,274,651,0.477230966091156,1,3.0508861541748047,2.5816478729248047,0.03526709973812103,968,0.011292578652501106,0.6185814738273621,0.0,0.0,2.303144931793213,0.85,0.17100000381469727,2.8745977878570557,0.2827414572238922,0,,0,-2.5816478729248047,1.0,0,0.0004924453678540885,0.9848906397819519,phase1_class1
17,52.12,0.8204231316048656,0.11920292675495148,0.9969814835577094,0.7729730010032654,0.8475395172878969,0.7549279928207397,0.6884273290634155,0.47656041383743286,0.4627468128763161,0.5324985980987549,0.6572237960339944,0.4489415542179795,0.6572237960339944,0.056003473699092865,2.8972692489624023,2.8412657752633095,274,651,0.4942331612110138,1,3.0508861541748047,2.8972692489624023,0.02637685090303421,968,0.01613771915435791,0.835716962814331,0.0,0.0,2.374147653579712,0.85,0.04800000041723251,2.911191701889038,0.395171582698822,0,,0,-2.8972692489624023,1.0,0,0.0004102115926798433,0.8204231262207031,phase1_class1
18,55.07,0.8892587286359311,0.11920292675495148,0.9899842749667243,0.7664865255355835,0.8415911512556575,0.7500800490379333,0.6860465407371521,0.4818061590194702,0.48943792256719026,0.5324985980987549,0.6685552407932012,0.4749793612487696,0.6685552407932012,0.053192511200904846,2.833087205886841,2.779894694685936,274,651,0.4938114583492279,1,3.0508861541748047,2.833087205886841,0.03645797446370125,968,0.01387751568108797,0.7168371677398682,0.0,0.0,2.3037357330322266,0.85,0.11900000274181366,2.8912193775177,0.3349381387233734,0,,0,-2.833087205886841,1.0,0,0.00044462940422818065,0.8892587423324585,phase1_class1
19,58.03,0.930124141788712,0.11920292675495148,0.9949748888179776,0.77729731798172,0.8458336999129985,0.7622095346450806,0.7023120522499084,0.4795975089073181,0.4955823158083577,0.5324985980987549,0.6883852691218131,0.4798608183660957,0.6883852691218131,0.053502004593610764,2.7845630645751953,2.7310610599815845,274,651,0.49138712882995605,1,3.0508861541748047,2.7845630645751953,0.034861642867326736,968,0.01767745427787304,0.5625569224357605,0.0,0.0,2.32295560836792,0.85,0.1940000057220459,2.8788979053497314,0.26173657178878784,0,,0,-2.7845630645751953,1.0,0,0.000465062097646296,0.9301241636276245,phase1_class1
20,60.99,0.7988834994226712,0.11920292675495148,0.9900705182936468,0.7675675749778748,0.841664467188676,0.7559279799461365,0.702627956867218,0.4851030707359314,0.5224584300402525,0.5324985980987549,0.639790804096753,0.47833994934966995,0.639790804096753,0.06307533383369446,2.9078898429870605,2.844814509153366,274,651,0.4930426776409149,1,3.0508861541748047,2.9078898429870605,0.036946579813957214,968,0.020156044512987137,0.6807218790054321,0.0,0.0,2.2904484272003174,0.85,0.08650000393390656,2.8951609134674072,0.31819942593574524,0,,0,-2.9078898429870605,1.0,0,0.0003994417784269899,0.7988834977149963,phase1_class1
21,63.94,0.6844218149966069,0.11920292675495148,0.99084670823595,0.77729731798172,0.8423243105858431,0.7580329179763794,0.6897590160369873,0.48141199350357056,0.44738582977339747,0.5324985980987549,0.5689692743517105,0.39666288809513833,0.5689692743517105,0.05522041767835617,2.9705259799957275,2.9153055623173714,274,651,0.48442238569259644,1,3.0508861541748047,2.9705259799957275,0.03372625261545181,968,0.011410212144255638,0.6030976176261902,0.0,0.0,2.2938287258148193,0.85,0.125,2.882052421569824,0.3021528124809265,0,,0,-2.9705259799957275,1.0,0,0.0003422109002713114,0.6844217777252197,phase1_class1
22,66.89,0.9728384780018743,0.11920292675495148,0.9849936611154709,0.7675675749778748,0.8373486025983166,0.7510892152786255,0.6870450973510742,0.4860438108444214,0.47234462421653384,0.5324985980987549,0.6685552407932012,0.4625208254160148,0.6685552407932012,0.07979419827461243,2.6126396656036377,2.5328454673290253,274,651,0.49053770303726196,1,3.0508861541748047,2.6126396656036377,0.03750484064221382,968,0.008843797259032726,0.7809711694717407,0.0,0.0,2.287031888961792,0.85,0.09350000321865082,2.890016794204712,0.3598706126213074,0,,0,-2.6126396656036377,1.0,0,0.0004864192451350391,0.9728384613990784,phase1_class1
23,69.84,0.9893521972206796,0.11920292675495148,0.9932730205000386,0.77729731798172,0.8443869321680988,0.7630258202552795,0.7048710584640503,0.4776448607444763,0.4996131723233207,0.5324985980987549,0.6968838526912181,0.4855501060365242,0.6968838526912181,0.07366850972175598,2.4978091716766357,2.4241406619548798,274,651,0.48831456899642944,1,3.0508861541748047,2.4978091716766357,0.03440055251121521,968,0.011191154830157757,0.7125035524368286,0.0,0.0,2.3502914905548096,0.85,0.13600000739097595,2.8843941688537598,0.3167123794555664,0,,0,-2.4978091716766357,1.0,0,0.0004946761182509363,0.9893522262573242,phase1_class1
