epoch,train_loss,val_worst_group_loss,p0,p1,p2,p3,val_group0_loss,val_group1_loss,val_group2_loss,val_group3_loss
5,1.0196365118026733,1.3759021759033203,0.24239890277385712,0.2595977783203125,0.24211478233337402,0.2558884620666504,0.4330722391605377,0.9270660281181335,0.3834744691848755,1.3759021759033203
10,0.9557191729545593,1.1199952363967896,0.23772118985652924,0.26326867938041687,0.2368822693824768,0.26212793588638306,0.5427737236022949,0.751281201839447,0.4827577769756317,1.1199952363967896
15,0.90891432762146,0.9217194318771362,0.23552359640598297,0.2668153941631317,0.23265792429447174,0.26500314474105835,0.6533937454223633,0.624597430229187,0.5834898352622986,0.9217194318771362
20,0.6434115171432495,0.7659291625022888,0.23449720442295074,0.2665315568447113,0.23176594078540802,0.2672053873538971,0.7574767470359802,0.5320682525634766,0.6812551021575928,0.7659291625022888
25,0.6287963390350342,0.840293288230896,0.23575693368911743,0.2662220895290375,0.2321079522371292,0.2659130394458771,0.840293288230896,0.47197988629341125,0.7544460892677307,0.6583901047706604
30,0.6677380204200745,0.8781131505966187,0.2379622757434845,0.2630244493484497,0.23411999642848969,0.2648932635784149,0.8781131505966187,0.4448443353176117,0.7871216535568237,0.6032111644744873
35,0.6669016480445862,0.8666380643844604,0.2409554123878479,0.25992417335510254,0.23598530888557434,0.2631351053714752,0.8666380643844604,0.445872038602829,0.7761602997779846,0.5919851660728455
40,0.6208689212799072,0.8204116225242615,0.24306845664978027,0.25786206126213074,0.23744168877601624,0.26162776350975037,0.8204116225242615,0.46601513028144836,0.7352737784385681,0.6089503765106201
45,0.6027149558067322,0.7707324028015137,0.2455289214849472,0.2550770342350006,0.23911407589912415,0.26027992367744446,0.7707324028015137,0.4941098690032959,0.6893555521965027,0.6352223753929138
50,0.7023389339447021,0.720452070236206,0.24729934334754944,0.25334715843200684,0.239681676030159,0.2596718668937683,0.720452070236206,0.5261436700820923,0.6431639790534973,0.6650704145431519
55,0.6601925492286682,0.6874123215675354,0.24845676124095917,0.25241827964782715,0.2395239770412445,0.25960099697113037,0.6874123215675354,0.5478008389472961,0.6149031519889832,0.6783864498138428
60,0.5661407113075256,0.6783270835876465,0.24870578944683075,0.25144344568252563,0.24037644267082214,0.25947433710098267,0.6685396432876587,0.5600425601005554,0.60323166847229,0.6783270835876465
65,0.6904953718185425,0.6817482709884644,0.24837438762187958,0.24966074526309967,0.24126854538917542,0.2606964409351349,0.6488979458808899,0.5743057131767273,0.5912344455718994,0.6817482709884644
70,0.5926689505577087,0.6673995852470398,0.24855589866638184,0.24851232767105103,0.2409217357635498,0.26200997829437256,0.6398403644561768,0.5809692144393921,0.6005566120147705,0.6673995852470398
75,0.6438109278678894,0.6453633308410645,0.24903911352157593,0.24713018536567688,0.24072806537151337,0.26310262084007263,0.6354609727859497,0.5860655903816223,0.6169935464859009,0.6453633308410645
80,0.5869489312171936,0.639642596244812,0.2486470639705658,0.24635392427444458,0.2416827380657196,0.2633163034915924,0.639642596244812,0.5835369825363159,0.6384837031364441,0.6189349889755249
85,0.5412011742591858,0.6578934788703918,0.24848702549934387,0.2452252060174942,0.24296283721923828,0.26332494616508484,0.6374208927154541,0.5840901136398315,0.6578934788703918,0.5976898670196533
90,0.6447373628616333,0.6727495789527893,0.24877674877643585,0.24397394061088562,0.24425959587097168,0.26298969984054565,0.6318522691726685,0.5876370668411255,0.6727495789527893,0.5823217034339905
95,0.6318885684013367,0.6737486720085144,0.2485809624195099,0.24281081557273865,0.24637992680072784,0.26222825050354004,0.6209269762039185,0.5988622307777405,0.6737486720085144,0.5805531144142151
100,0.5563700199127197,0.664607584476471,0.2481398582458496,0.24166417121887207,0.24810834228992462,0.2620876431465149,0.6045699119567871,0.6130601167678833,0.664607584476471,0.5875626802444458
105,0.5575568079948425,0.6509527564048767,0.2483184039592743,0.2407844364643097,0.24994610249996185,0.2609510123729706,0.5832425355911255,0.63111412525177,0.6509527564048767,0.597527265548706
110,0.6145329475402832,0.6561679244041443,0.2482663094997406,0.24006758630275726,0.2507365643978119,0.26092952489852905,0.55668044090271,0.6561679244041443,0.6276794672012329,0.6173038482666016
115,0.537801206111908,0.6885055899620056,0.24739868938922882,0.23977988958358765,0.25155383348464966,0.2612675726413727,0.5275020003318787,0.6885055899620056,0.597930371761322,0.645512580871582
120,0.5273544192314148,0.7092409729957581,0.2460251748561859,0.23974178731441498,0.25231146812438965,0.26192161440849304,0.5099804997444153,0.7092409729957581,0.5775059461593628,0.6657009124755859
125,0.5975901484489441,0.71485835313797,0.24502229690551758,0.2399577796459198,0.2523072361946106,0.26271265745162964,0.5071626901626587,0.71485835313797,0.5696199536323547,0.6726678013801575
130,0.4967421889305115,0.7207082509994507,0.24347184598445892,0.2397880256175995,0.25306349992752075,0.26367661356925964,0.5030707716941833,0.7207082509994507,0.5604562163352966,0.6815963387489319
135,0.5352152585983276,0.7194275259971619,0.2426922470331192,0.23985978960990906,0.25262168049812317,0.2648262679576874,0.505414605140686,0.7194275259971619,0.5592092871665955,0.6842674016952515
140,0.5280876159667969,0.7183359265327454,0.24139542877674103,0.24018505215644836,0.2527858316898346,0.265633761882782,0.5081669688224792,0.7183359265327454,0.5571522116661072,0.6859976649284363
145,0.5888211727142334,0.6996821165084839,0.2401117980480194,0.23943431675434113,0.253471702337265,0.2669822573661804,0.5252363085746765,0.6996821165084839,0.5795602202415466,0.6605585813522339
150,0.54278165102005,0.6897825598716736,0.2397565394639969,0.23879440128803253,0.2541125416755676,0.26733654737472534,0.5353151559829712,0.6897825598716736,0.6038541793823242,0.6360384225845337
155,0.530100405216217,0.6787011027336121,0.23851807415485382,0.23873205482959747,0.25577312707901,0.2669766843318939,0.5488818883895874,0.6787011027336121,0.6233447790145874,0.6152086853981018
160,0.5766652822494507,0.6750981211662292,0.23833110928535461,0.23799709975719452,0.25648045539855957,0.2671912908554077,0.5557049512863159,0.6750981211662292,0.6362613439559937,0.6014689803123474
165,0.5484565496444702,0.6796026229858398,0.23808887600898743,0.2365880161523819,0.2577427327632904,0.26758038997650146,0.5493890643119812,0.6796026229858398,0.6472253203392029,0.5923494100570679
170,0.616814911365509,0.6812754273414612,0.23739327490329742,0.23619136214256287,0.25914710760116577,0.26726821064949036,0.5438515543937683,0.6812754273414612,0.661289632320404,0.58059161901474
175,0.6250106692314148,0.6958072781562805,0.23691868782043457,0.23438185453414917,0.2620907723903656,0.26660874485969543,0.528168261051178,0.6958072781562805,0.6574050784111023,0.5856289863586426
180,0.5056899189949036,0.7262412309646606,0.23651371896266937,0.23332563042640686,0.26319387555122375,0.2669668197631836,0.5011680126190186,0.7262412309646606,0.6347376108169556,0.60577791929245
185,0.5586031675338745,0.7570763826370239,0.2361101508140564,0.23248820006847382,0.2641376852989197,0.2672639787197113,0.473531574010849,0.7570763826370239,0.6107383966445923,0.6275976300239563
190,0.5955466032028198,0.7750203013420105,0.23458309471607208,0.23248517513275146,0.2649303376674652,0.26800137758255005,0.45964527130126953,0.7750203013420105,0.5976173877716064,0.6388983726501465
195,0.6165039539337158,0.7638171315193176,0.23326724767684937,0.23259568214416504,0.2656210660934448,0.268515944480896,0.46835029125213623,0.7638171315193176,0.6131458878517151,0.6233630180358887
200,0.5620341897010803,0.7457365393638611,0.23193196952342987,0.2320588231086731,0.26650500297546387,0.2695041298866272,0.4840797781944275,0.7457365393638611,0.6398844122886658,0.5994321703910828
