epoch,diff_loss
1,0.997179692441767
2,0.9982446811415933
3,0.9604462114247408
4,0.8852388967167247
5,0.7501096021045338
6,0.6413665522228588
7,0.5699384591796182
8,0.5091950622471896
9,0.48046437718651513
10,0.4389855644919656
11,0.42541717941110785
12,0.3979348567399112
13,0.3769275573166934
14,0.3586859242482619
15,0.36009861664338544
16,0.3411730094389482
17,0.3324751230803403
18,0.3220896910537373
19,0.33758246356790717
20,0.31391447511586273
21,0.30810547145930206
22,0.3050136457790028
23,0.30773550271987915
24,0.29456519267775794
25,0.3067007606679743
26,0.29691900448365643
27,0.30874605070460925
28,0.2937985062599182
29,0.2958452593196522
30,0.30799462578513404
31,0.29872937365011737
32,0.2915461388501254
33,0.2890961468219757
34,0.285196605053815
35,0.28731189939108764
36,0.28475814244963904
37,0.2836559171026403
38,0.27501613714478235
39,0.2760698619213971
40,0.2764331969347867
41,0.27776060050184076
42,0.2709023518995805
43,0.26341313259168103
44,0.2708830806342038
45,0.2652050107717514
46,0.24947776171294125
47,0.2516660283912312
48,0.25339682400226593
49,0.246885439211672
50,0.24356665529988028
51,0.25429838353937323
52,0.23680458150126718
53,0.23760173537514426
54,0.24742488021200354
55,0.2362028644843535
56,0.24205942993814294
57,0.23477476835250854
58,0.22972585531798276
59,0.21966529840772803
60,0.21563245762478223
61,0.2289550087668679
62,0.21499011326919903
63,0.21988076107068497
64,0.2175076427784833
65,0.21244225041432815
66,0.2174652164632624
67,0.21166822178797287
68,0.20898634330792862
69,0.21274768086996945
70,0.2097518200224096
71,0.20767006007107822
72,0.20682076838883487
73,0.2083997590975328
74,0.2073518308726224
75,0.20788896761157297
76,0.1970110765912316
77,0.20351149412718686
78,0.2035434137691151
79,0.19489266655661844
80,0.19922801174900748
81,0.19187407060102982
82,0.18713540651581503
83,0.19817970286716113
84,0.197459261525761
85,0.19954835149374875
86,0.1957644291899421
87,0.1960970772938295
88,0.1871965459801934
89,0.18418147347190164
90,0.18130772764032538
91,0.18959881229834122
92,0.1950301487337459
93,0.18825391070409256
94,0.19408432055603375
95,0.18623791093176062
96,0.18269321186975998
97,0.18488836830312555
98,0.17424453524026004
99,0.18703270906751807
100,0.18929646231911398
101,0.18369047885591333
102,0.17910957878286188
103,0.17924232374538074
104,0.17952157421545548
105,0.18355438790538095
106,0.1865167279135097
107,0.18001710149374875
108,0.17239201339808377
109,0.17636621540242975
110,0.18500583551146768
111,0.18106245723637668
112,0.17934460260651328
113,0.18220118094574322
114,0.17509366978298535
115,0.1834759536114606
116,0.17470240728421646
117,0.18072957342321222
118,0.1753674027594653
119,0.17014023255218158
120,0.17443567243489352
121,0.17368069968440317
122,0.16830504482442682
123,0.17171881957487625
124,0.1714783256704157
125,0.16741504858840595
126,0.16937674311074344
127,0.1767289245670492
128,0.17168825729326767
129,0.1790902235291221
130,0.17242960496382279
131,0.16996617208827625
132,0.15875783427195114
133,0.16820184750990433
134,0.16873631287704816
135,0.1640374795957045
136,0.16716761751608414
137,0.17027786238627
138,0.17112154987725345
139,0.1664704274047505
140,0.16721255264498971
141,0.17167202586477454
142,0.17203202708200974
143,0.16879321228374133
144,0.16237554902380164
145,0.15930029208009894
146,0.16117510335011917
147,0.1627185967835513
148,0.1572494317184795
149,0.16831346533515237
150,0.1615819199518724
151,0.16142237863757394
152,0.15802861750125885
153,0.1723129627379504
154,0.16200614923780615
155,0.16754690489985727
156,0.16346048225056042
157,0.15302784876389938
158,0.1653171655806628
159,0.1628173440694809
160,0.16181406514211136
161,0.15993081575090234
162,0.16251787543296814
163,0.15756310251626102
164,0.16129050607031042
165,0.15429327162829312
166,0.15370141918008978
167,0.15901628543030133
168,0.14911556379361587
169,0.15436293997547842
170,0.1578909930857745
171,0.15976862067526038
172,0.15117647092450748
173,0.1576840660788796
174,0.16129435734315353
175,0.15425514497540213
176,0.15193166516043924
177,0.15721364996650003
178,0.1583975241942839
179,0.16715524955229324
180,0.1543729237534783
181,0.1541679474440488
182,0.1484047777273438
183,0.16360516304319556
184,0.15710530904206363
185,0.1541635881770741
186,0.14667546884580093
187,0.14647675644267688
188,0.1541544497013092
189,0.1533232263543389
190,0.15524514290419492
191,0.1452091864564202
192,0.1509024663404985
193,0.15818444029851395
194,0.15029542622241107
195,0.1563848148692738
196,0.14789398150010544
197,0.1447898271408948
198,0.14870236949487167
199,0.15028569440950046
200,0.15559867295351895
201,0.14535003494132648
202,0.14388281987472015
203,0.15890530429103158
204,0.15620240433649582
205,0.13845728473229843
206,0.15153893421996723
207,0.14889020134102215
