epoch,train_loss,val_worst_group_loss,p0,p1,p2,p3,val_group0_loss,val_group1_loss,val_group2_loss,val_group3_loss
5,0.8027234673500061,0.950762152671814,0.2532975673675537,0.24603529274463654,0.25294506549835205,0.24772211909294128,0.950762152671814,0.5615769028663635,0.8630893230438232,0.565927267074585
10,0.6677795648574829,0.8238719701766968,0.2556788921356201,0.24418124556541443,0.2540620267391205,0.24607791006565094,0.8238719701766968,0.6216216683387756,0.7760504484176636,0.6198927164077759
15,0.6783081293106079,0.7211742401123047,0.2575165331363678,0.24229618906974792,0.2546251714229584,0.2455621361732483,0.7211742401123047,0.6886957883834839,0.7016687989234924,0.6733482480049133
20,0.6676633358001709,0.7423030138015747,0.2575623095035553,0.2422185242176056,0.2548717260360718,0.24534748494625092,0.6493037939071655,0.7423030138015747,0.6511828899383545,0.7136357426643372
25,0.7072095274925232,0.7864092588424683,0.2572101950645447,0.2424057275056839,0.25469648838043213,0.24568763375282288,0.5947128534317017,0.7864092588424683,0.6145375967025757,0.7463318705558777
30,0.6760294437408447,0.8074048161506653,0.2565836012363434,0.24283431470394135,0.2539218068122864,0.24666020274162292,0.5603069067001343,0.8074048161506653,0.595680832862854,0.7603501677513123
35,0.6742516756057739,0.8118967413902283,0.2559184730052948,0.24376937747001648,0.25233080983161926,0.2479812353849411,0.5426052808761597,0.8118967413902283,0.5918172597885132,0.7575400471687317
40,0.6733723282814026,0.7978615164756775,0.2544737160205841,0.24467915296554565,0.2518906593322754,0.24895642697811127,0.5394001007080078,0.7978615164756775,0.5993877053260803,0.7382974028587341
45,0.6398322582244873,0.7672335505485535,0.2534598410129547,0.24514897167682648,0.25107768177986145,0.25031349062919617,0.5465936064720154,0.7672335505485535,0.6166276931762695,0.7085914015769958
50,0.6091203093528748,0.7451725006103516,0.2525334060192108,0.24500936269760132,0.25149300694465637,0.2509641647338867,0.5487505197525024,0.7451725006103516,0.6276934742927551,0.6900946497917175
55,0.6308021545410156,0.7300204634666443,0.2519099712371826,0.24541792273521423,0.2508874535560608,0.25178465247154236,0.5506322979927063,0.7300204634666443,0.6367995142936707,0.6758150458335876
60,0.6977308988571167,0.7124073505401611,0.2508682906627655,0.24606837332248688,0.25034379959106445,0.252719521522522,0.5564531087875366,0.7124073505401611,0.6510137319564819,0.6579494476318359
65,0.7567535638809204,0.7049108743667603,0.2501277029514313,0.2463264763355255,0.24982254207134247,0.25372329354286194,0.5591177940368652,0.7049108743667603,0.6568109393119812,0.6507354378700256
70,0.6509212851524353,0.7025728821754456,0.24947857856750488,0.24646076560020447,0.24965760111808777,0.2544030249118805,0.5567052960395813,0.7025728821754456,0.6544691324234009,0.6526797413825989
75,0.6712157726287842,0.6820822358131409,0.24868664145469666,0.24661053717136383,0.24996750056743622,0.25473538041114807,0.5686047077178955,0.6820822358131409,0.669552206993103,0.6363690495491028
80,0.660295307636261,0.6874193549156189,0.24848315119743347,0.24573971331119537,0.2508455216884613,0.25493156909942627,0.5836131572723389,0.6636812686920166,0.6874193549156189,0.6162323355674744
85,0.6279468536376953,0.6773890852928162,0.24868802726268768,0.24482226371765137,0.252008855342865,0.25448086857795715,0.5746673941612244,0.6773890852928162,0.6734433770179749,0.6265891790390015
90,0.6583176851272583,0.7022804617881775,0.247921422123909,0.24466362595558167,0.25230491161346436,0.25511011481285095,0.5554009079933167,0.7022804617881775,0.6473533511161804,0.6514824628829956
95,0.7041775584220886,0.7139273285865784,0.2471843659877777,0.24510864913463593,0.2523074746131897,0.25539952516555786,0.5481796860694885,0.7139273285865784,0.6323966979980469,0.6646468043327332
100,0.6414467096328735,0.7260322570800781,0.24618452787399292,0.24560458958148956,0.25296518206596375,0.25524574518203735,0.5449255704879761,0.7260322570800781,0.6167364120483398,0.6816815137863159
105,0.6020833849906921,0.7392832636833191,0.2459482103586197,0.24610711634159088,0.2525266110897064,0.2554180920124054,0.5436221957206726,0.7392832636833191,0.6005558967590332,0.7020983695983887
110,0.629184365272522,0.7314211130142212,0.24548077583312988,0.24650098383426666,0.25193169713020325,0.256086528301239,0.5548229217529297,0.7314211130142212,0.6028558611869812,0.6949318647384644
115,0.6170117855072021,0.7237955331802368,0.24470682442188263,0.2464367151260376,0.25159627199172974,0.25726017355918884,0.5648101568222046,0.7237955331802368,0.6036801934242249,0.6901893615722656
120,0.6685343384742737,0.7142137289047241,0.24377460777759552,0.24643605947494507,0.25172674655914307,0.25806254148483276,0.5757076144218445,0.7142137289047241,0.6056421995162964,0.6835619211196899
125,0.6634501814842224,0.7051597237586975,0.24402739107608795,0.24608206748962402,0.2516055107116699,0.25828495621681213,0.5806897878646851,0.7051597237586975,0.6063420176506042,0.6785628199577332
130,0.5998669862747192,0.7183131575584412,0.2439519464969635,0.24586404860019684,0.25097957253456116,0.2592045068740845,0.5688092708587646,0.7183131575584412,0.5927203893661499,0.6931559443473816
135,0.6690403819084167,0.731663167476654,0.24378719925880432,0.24548055231571198,0.25052404403686523,0.26020827889442444,0.5592896342277527,0.731663167476654,0.5833031535148621,0.703894317150116
