episode,wall_seconds,global.global_obj,global.local_reward,global.utility_factor,utility.acc_beta,utility.auc_beta,utility.f1_macro_beta,utility.f1_minority_beta,fairness.bce_mean_beta,fairness.dp_diff,fairness.eo_alpha_baseline,fairness.eo_tpr_diff,fairness.eod_avg_diff,fairness.eod_max_diff,fairness.group_loss_beta_g0,fairness.group_loss_beta_g1,fairness.group_loss_gap_beta,fairness.n_g0,fairness.n_g1,fairness.soft_eo_beta,fairness.worst_group_beta,fairness.worst_loss_alpha_baseline,fairness.worst_loss_beta,local.anchor_reward_mean,local.anchors_used,local.div_pen_mean,local.hard_reward_mean,local.local_clip_frac_0,local.local_clip_frac_1,local.min_anchor_dist_mean,local.sigma_anchor_used,extra.diag_frac_mid_conf,extra.diag_gen_radius_mean,extra.diag_mean_abs_margin,align.anchor_refresh_count,align.corr_local_delta,align.curriculum_stage,align.delta_global,align.lambda_t,align.ua_warmup_active,meta.avg_reward,meta.episode_return,meta.phase
21,77.74,0.8343839415161889,0.11920292675495148,0.9798359296899728,0.7542831301689148,0.7035504739403144,0.557070255279541,0.26151758432388306,0.5083327889442444,0.11548072998387506,0.1814098209142685,0.16809915733094039,0.1282628736056396,0.16809915733094039,0.13092482089996338,1.9859280586242676,1.8550032377243042,915,3521,0.16673843562602997,1,2.1606128215789795,1.9859280586242676,0.07237845659255981,664,0.010036773979663849,0.8318767547607422,0.0,0.0,2.0677783489227295,0.85,0.0035000001080334187,2.884751796722412,0.3907199203968048,0,,0,-1.9859280586242676,1.0,0,0.0004171920008957386,0.8343839645385742,phase1_class1
22,81.11,0.740817166330211,0.11920292675495148,0.9731895230663645,0.7527051568031311,0.6987781621804067,0.5157670974731445,0.17704427242279053,0.5107247233390808,0.0789979870969344,0.1814098209142685,0.10605571991419077,0.08545710524011425,0.10605571991419077,0.11836165189743042,2.0446715354919434,1.926309883594513,915,3521,0.14746388792991638,1,2.1606128215789795,2.0446715354919434,0.08131944388151169,664,0.011518542654812336,0.7661190032958984,0.0,0.0,1.9734307527542114,0.85,0.04050000011920929,2.861095428466797,0.3488093316555023,0,,0,-2.0446715354919434,1.0,0,0.00037040861207060516,0.7408171892166138,phase1_class1
23,84.44,0.6383574762640583,0.11920292675495148,0.9861756152440764,0.7551848888397217,0.7081025511208618,0.5267393589019775,0.19793204963207245,0.5062531232833862,0.08496220180866403,0.1814098209142685,0.12243238316905258,0.09462814127006089,0.12243238316905258,0.10953112691640854,2.099890947341919,1.9903598204255104,915,3521,0.15675871074199677,1,2.1606128215789795,2.099890947341919,0.06524411588907242,664,0.011174192652106285,0.8623234629631042,0.0,0.0,2.053863286972046,0.85,0.0010000000474974513,2.889742851257324,0.41051027178764343,0,,0,-2.099890947341919,1.0,0,0.00031917874002829194,0.6383574604988098,phase1_class1
24,87.77,0.8132666786761988,0.11920292675495148,0.9836529029993637,0.75,0.7062911709279104,0.5645310282707214,0.2803374230861664,0.5098388195037842,0.1325644881685686,0.1814098209142685,0.16219626757897393,0.1343565108193201,0.16219626757897393,0.12123075872659683,2.0043137073516846,1.8830829486250877,915,3521,0.1850927621126175,1,2.1606128215789795,2.0043137073516846,0.10870876163244247,664,0.007956593297421932,0.8069875240325928,0.0,0.0,1.8849107027053833,0.85,0.0020000000949949026,2.8881123065948486,0.37454187870025635,0,,0,-2.0043137073516846,1.0,0,0.0004066333349328488,0.8132666349411011,phase1_class1
25,91.11,0.758484847797837,0.11920292675495148,0.977381377682928,0.7486474514007568,0.7017880347649987,0.539635956287384,0.22944022715091705,0.5109094977378845,0.10311371427950641,0.1814098209142685,0.1257413664979459,0.10511016621107278,0.1257413664979459,0.11925522238016129,2.0363404750823975,1.9170852527022362,915,3521,0.16040633618831635,1,2.1606128215789795,2.0363404750823975,0.06958127021789551,664,0.007995031774044037,0.7970449328422546,0.0,0.0,2.0564818382263184,0.85,0.01600000075995922,2.893158435821533,0.36825820803642273,0,,0,-2.0363404750823975,1.0,0,0.0003792424395214766,0.7584848403930664,phase1_class1
26,94.45,0.7914020161185346,0.11920292675495148,0.9829062741890499,0.7556357383728027,0.7057550698956487,0.5521860718727112,0.25034579634666443,0.5073184967041016,0.10833732965206419,0.1814098209142685,0.15581665988979404,0.11937425414454148,0.15581665988979404,0.12166773527860641,2.018723249435425,1.8970555141568184,915,3521,0.16827037930488586,1,2.1606128215789795,2.018723249435425,0.0674455463886261,664,0.008790407329797745,0.8197717070579529,0.0,0.0,2.0454261302948,0.85,0.004000000189989805,2.871540069580078,0.38285163044929504,0,,0,-2.018723249435425,1.0,0,0.000395701004890725,0.7914019823074341,phase1_class1
27,97.78,0.8588905671896743,0.11920292675495148,0.9844539816547112,0.7585662603378296,0.7068663685202374,0.564081609249115,0.2729124128818512,0.5069747567176819,0.11875941850846522,0.1814098209142685,0.1910096605487865,0.13913690574609136,0.1910096605487865,0.12641382217407227,1.9683297872543335,1.8419159650802612,915,3521,0.17481832206249237,1,2.1606128215789795,1.9683297872543335,0.06032892316579819,664,0.008793747052550316,0.8070183396339417,0.0,0.0,2.1026129722595215,0.85,0.014500000514090061,2.8822131156921387,0.3746596872806549,0,,0,-1.9683297872543335,1.0,0,0.0004294453246984631,0.8588905930519104,phase1_class1
28,101.11,0.7409929991921669,0.11920292675495148,0.9868756287194336,0.75225430727005,0.7086051809973841,0.5531707406044006,0.2549152374267578,0.5088227987289429,0.11657362615873844,0.1814098209142685,0.16298145006379608,0.12728054860261168,0.16298145006379608,0.11888188123703003,2.0502991676330566,1.9314172863960266,915,3521,0.17730621993541718,1,2.1606128215789795,2.0502991676330566,0.07544127851724625,664,0.01018223725259304,0.8144755959510803,0.0,0.0,2.0204665660858154,0.85,0.002500000176951289,2.8887641429901123,0.37940919399261475,0,,0,-2.0502991676330566,1.0,0,0.00037049653474241495,0.7409930229187012,phase1_class1
29,104.45,0.9390246071253135,0.11920292675495148,0.9817581267373026,0.7520288825035095,0.7049306668916828,0.562891960144043,0.2753623127937317,0.5097428560256958,0.10950937621732525,0.1814098209142685,0.14030930581455672,0.11157435965521305,0.14030930581455672,0.14877663552761078,1.8516268730163574,1.7028502374887466,915,3521,0.14789347350597382,1,2.1606128215789795,1.8516268730163574,0.061312273144721985,664,0.009880509227514267,0.857017457485199,0.0,0.0,2.1075692176818848,0.85,0.0020000000949949026,2.867521286010742,0.4070613384246826,0,,0,-1.8516268730163574,1.0,0,0.0004695123352576047,0.9390246272087097,phase1_class1
30,107.83,0.8476301398480707,0.11920292675495148,0.9771745466169018,0.7533814311027527,0.701639524090794,0.5625261068344116,0.2735723853111267,0.5117229223251343,0.12262413031568589,0.1814098209142685,0.18140519622551562,0.13746672291294904,0.18140519622551562,0.12769459187984467,1.9727708101272583,1.8450762182474136,915,3521,0.17960521578788757,1,2.1606128215789795,1.9727708101272583,0.0624907948076725,664,0.007703414652496576,0.8279276490211487,0.0,0.0,2.0845465660095215,0.85,0.004500000271946192,2.8898112773895264,0.38815298676490784,0,,0,-1.9727708101272583,1.0,0,0.0004238151013851166,0.8476301431655884,phase1_class1
31,111.23,0.5163131429656027,0.11920292675495148,0.982354528816895,0.7533814311027527,0.7053589007959947,0.5226747989654541,0.19082841277122498,0.5078746676445007,0.08439418135992786,0.1814098209142685,0.11731467590190828,0.09265891027799816,0.11731467590190828,0.1073872298002243,2.1503689289093018,2.0429816991090775,915,3521,0.1676444113254547,1,2.1606128215789795,2.1503689289093018,0.08177047967910767,664,0.013699222356081009,0.7931424975395203,0.0,0.0,1.9846560955047607,0.85,0.014500000514090061,2.8942220211029053,0.3655426502227783,0,,0,-2.1503689289093018,1.0,0,0.0002581565931905061,0.5163131356239319,phase1_class1
