epoch,train_loss,val_worst_group_loss,p0,p1,p2,p3,val_group0_loss,val_group1_loss,val_group2_loss,val_group3_loss
155,0.5559190511703491,0.72720867395401,0.22224590182304382,0.2634250819683075,0.27551278471946716,0.23881620168685913,0.72720867395401,0.6316491961479187,0.5988709926605225,0.7053297162055969
160,0.5460924506187439,0.7314944863319397,0.22295130789279938,0.2619211971759796,0.27511221170425415,0.24001534283161163,0.7004528641700745,0.6515868902206421,0.5755293965339661,0.7314944863319397
165,0.5859372615814209,0.7520990967750549,0.22327981889247894,0.2605794370174408,0.27396565675735474,0.2421751469373703,0.6757898926734924,0.6705953478813171,0.5585864782333374,0.7520990967750549
170,0.6296463012695312,0.7579496502876282,0.22393754124641418,0.2603694796562195,0.2726225256919861,0.24307049810886383,0.6647621393203735,0.6708330512046814,0.5550214052200317,0.7579496502876282
175,0.5883173942565918,0.7508541345596313,0.22410739958286285,0.2594999372959137,0.2717829644680023,0.24460965394973755,0.672794759273529,0.6574739813804626,0.5619752407073975,0.7508541345596313
180,0.5318441987037659,0.7620305418968201,0.22455385327339172,0.2585633397102356,0.2708953320980072,0.24598747491836548,0.6668437123298645,0.6709866523742676,0.5518368482589722,0.7620305418968201
185,0.6054517030715942,0.7549357414245605,0.22440290451049805,0.25770220160484314,0.2699056565761566,0.247989222407341,0.6762001514434814,0.6740937232971191,0.5559242367744446,0.7549357414245605
190,0.5262911915779114,0.7363458871841431,0.223862424492836,0.2574045658111572,0.26955050230026245,0.2491825670003891,0.6925016045570374,0.665377140045166,0.5705591440200806,0.7363458871841431
195,0.5559682846069336,0.7152427434921265,0.22420211136341095,0.25652793049812317,0.2684992253780365,0.2507707476615906,0.7119577527046204,0.6463050842285156,0.5884696841239929,0.7152427434921265
200,0.616541862487793,0.715695321559906,0.22484056651592255,0.25530678033828735,0.2681466042995453,0.25170600414276123,0.715695321559906,0.6397877931594849,0.5964522957801819,0.7074787020683289
