episode,wall_seconds,global.global_obj,global.local_reward,global.utility_factor,utility.acc_beta,utility.auc_beta,utility.f1_macro_beta,utility.f1_minority_beta,fairness.bce_mean_beta,fairness.dp_diff,fairness.eo_alpha_baseline,fairness.eo_tpr_diff,fairness.eod_avg_diff,fairness.eod_max_diff,fairness.group_loss_beta_g0,fairness.group_loss_beta_g1,fairness.group_loss_gap_beta,fairness.n_g0,fairness.n_g1,fairness.soft_eo_beta,fairness.worst_group_beta,fairness.worst_loss_alpha_baseline,fairness.worst_loss_beta,local.anchor_reward_mean,local.anchors_used,local.div_pen_mean,local.hard_reward_mean,local.local_clip_frac_0,local.local_clip_frac_1,local.min_anchor_dist_mean,local.sigma_anchor_used,extra.diag_frac_mid_conf,extra.diag_gen_radius_mean,extra.diag_mean_abs_margin,align.anchor_refresh_count,align.corr_local_delta,align.curriculum_stage,align.delta_global,align.lambda_t,align.ua_warmup_active,meta.avg_reward,meta.episode_return,meta.phase
26,78.95,0.3404525637702119,0.11920292675495148,0.9997844769525039,0.7703297138214111,0.8511306820788037,0.7497431039810181,0.6779660582542419,0.4637787640094757,0.46546162402669633,0.42985814809799194,0.5040271301398898,0.3862443736939014,0.5040271301398898,0.041205860674381256,2.719468116760254,2.6782622560858727,290,620,0.4088912606239319,1,2.6533730030059814,2.719468116760254,0.03308112174272537,993,0.01671852171421051,0.4939422905445099,0.0,0.0,2.289680242538452,0.85,0.18650001287460327,2.9259424209594727,0.251142680644989,0,,0,-2.719468116760254,1.0,0,0.0001702262816252187,0.34045255184173584,phase1_class1
27,81.92,0.2242848484145999,0.11920292675495148,0.9959529561081326,0.7648351788520813,0.8478688541300349,0.7421345710754395,0.6656250953674316,0.470248818397522,0.45600667408231366,0.42985814809799194,0.48325561678677403,0.3759034267679453,0.48325561678677403,0.04060496762394905,2.7769367694854736,2.7363318018615246,290,620,0.4056081771850586,1,2.6533730030059814,2.7769367694854736,0.059160273522138596,993,0.016362864524126053,0.20830048620700836,0.0,0.0,2.1236302852630615,0.85,0.20200000703334808,2.921933174133301,0.23155999183654785,0,,0,-2.7769367694854736,1.0,0,0.00011214242840651423,0.2242848426103592,phase1_class1
28,84.88,0.8272388097078538,0.11920292675495148,0.9972520811444271,0.7604395747184753,0.8489748176689141,0.7472338080406189,0.6894586682319641,0.4623153805732727,0.5509454949944382,0.42985814809799194,0.5693090292496821,0.47365564126999904,0.5693090292496821,0.05474549159407616,2.4951512813568115,2.4404057897627354,290,620,0.4319470524787903,1,2.6533730030059814,2.4951512813568115,0.06077291816473007,993,0.013881297782063484,0.3572527766227722,0.0,0.0,2.1324172019958496,0.85,0.20250001549720764,2.9074385166168213,0.23619617521762848,0,,0,-2.4951512813568115,1.0,0,0.00041361941839568317,0.8272387981414795,phase1_class1
29,87.83,0.8074863380626537,0.11920292675495148,0.9998802649736134,0.7604395747184753,0.851212227777523,0.7452800273895264,0.6831395030021667,0.4594569206237793,0.5233036707452725,0.42985814809799194,0.5485375158965664,0.4473240147721681,0.5485375158965664,0.05141488090157509,2.509934902191162,2.458520021289587,290,620,0.4228791296482086,1,2.6533730030059814,2.509934902191162,0.045561742037534714,993,0.012559182941913605,0.38332605361938477,0.0,0.0,2.225247621536255,0.85,0.1835000067949295,2.9172940254211426,0.2584996521472931,0,,0,-2.509934902191162,1.0,0,0.00040374320815317333,0.807486355304718,phase1_class1
30,90.8,0.9059288190658676,0.11920292675495148,0.9948573806166953,0.7571429014205933,0.8469361752009338,0.7466729283332825,0.6951723694801331,0.4663870334625244,0.5880422691879866,0.42985814809799194,0.598982619754133,0.5114606344020831,0.598982619754133,0.058493055403232574,2.421260356903076,2.3627673014998436,290,620,0.43616989254951477,1,2.6533730030059814,2.421260356903076,0.042749352753162384,993,0.019092218950390816,0.30408141016960144,0.0,0.0,2.2136270999908447,0.85,0.10200000554323196,2.933908224105835,0.3029428720474243,0,,0,-2.421260356903076,1.0,0,0.0004529644502326846,0.9059288501739502,phase1_class1
31,93.76,0.9775515215491464,0.11920292675495148,0.9976771404880997,0.7527472972869873,0.8493366767069809,0.741845965385437,0.6887967586517334,0.46140748262405396,0.5848164627363738,0.42985814809799194,0.5900805426027977,0.5087763802787123,0.5900805426027977,0.06463512778282166,2.2650673389434814,2.20043221116066,290,620,0.41828373074531555,1,2.6533730030059814,2.2650673389434814,0.053745537996292114,993,0.015639085322618484,0.3274778127670288,0.0,0.0,2.1532745361328125,0.85,0.2070000171661377,2.9046201705932617,0.24581584334373474,0,,0,-2.2650673389434814,1.0,0,0.0004887758404947817,0.9775515794754028,phase1_class1
32,96.77,0.7624156475067139,0.11920292675495148,1.0,0.7692307829856873,0.852781982477868,0.7565096616744995,0.7008547186851501,0.45700371265411377,0.5458843159065628,0.42985814809799194,0.5811784654514625,0.46894484290650656,0.5811784654514625,0.05332275852560997,2.536776065826416,2.483453307300806,290,620,0.4422769546508789,1,2.6533730030059814,2.536776065826416,0.04227610304951668,993,0.02404138259589672,0.3057270348072052,0.0,0.0,2.2372591495513916,0.85,0.23500001430511475,2.919717311859131,0.20984648168087006,0,,0,-2.536776065826416,1.0,0,0.0003812078502960503,0.7624156475067139,phase1_class1
33,99.72,0.5752028306773465,0.11920292675495148,0.9937917388818542,0.7714285850524902,0.8460289793026823,0.7527691125869751,0.6848484873771667,0.46888262033462524,0.47814238042269186,0.42985814809799194,0.5218312844425603,0.40040199445152547,0.5218312844425603,0.049338530749082565,2.6215896606445312,2.5722511298954487,290,620,0.40759289264678955,1,2.6533730030059814,2.6215896606445312,0.04094177484512329,993,0.032160066068172455,0.21083390712738037,0.0,0.0,2.223071813583374,0.85,0.23200000822544098,2.9164342880249023,0.23348039388656616,0,,0,-2.6215896606445312,1.0,0,0.00028760143322870135,0.5752028226852417,phase1_class1
34,102.68,0.6236211744010979,0.11920292675495148,0.9979525310487889,0.7670329809188843,0.8495711205907985,0.7552087306976318,0.7014084458351135,0.4629001021385193,0.5689098998887653,0.42985814809799194,0.5900805426027977,0.48938656105404904,0.5900805426027977,0.04767303541302681,2.602332830429077,2.5546597950160503,290,620,0.4609130024909973,1,2.6533730030059814,2.602332830429077,0.04585878923535347,993,0.015770018100738525,0.16409122943878174,0.0,0.0,2.199610948562622,0.85,0.14750000834465027,2.921292543411255,0.275251179933548,0,,0,-2.602332830429077,1.0,0,0.00031181061058305204,0.6236211657524109,phase1_class1
35,105.62,0.8876132965087891,0.11920292675495148,1.0,0.7626373767852783,0.852048071189395,0.7515785694122314,0.6991643309593201,0.4596848785877228,0.5767519466073414,0.42985814809799194,0.5960152607036879,0.4993762481630797,0.5960152607036879,0.055174537003040314,2.446713924407959,2.3915393874049187,290,620,0.45947492122650146,1,2.6533730030059814,2.446713924407959,0.03737236186861992,993,0.019209515303373337,0.2723904550075531,0.0,0.0,2.2489287853240967,0.85,0.21050001680850983,2.929553270339966,0.25281763076782227,0,,0,-2.446713924407959,1.0,0,0.00044380666804499924,0.8876132965087891,phase1_class1
36,108.58,0.3785755176688758,0.11920292675495148,0.9946418575691992,0.7714285850524902,0.8467526973788154,0.7527691125869751,0.6848484873771667,0.46807968616485596,0.48320355951056726,0.42985814809799194,0.5218312844425603,0.40398037310672086,0.5218312844425603,0.047087784856557846,2.7020668983459473,2.6549791134893894,290,620,0.4231148362159729,1,2.6533730030059814,2.7020668983459473,0.043230511248111725,993,0.022099032998085022,0.3235170245170593,0.0,0.0,2.2213730812072754,0.85,0.2305000126361847,2.908924102783203,0.22215546667575836,0,,0,-2.7020668983459473,1.0,0,0.00018928777717519552,0.37857553362846375,phase1_class1
37,111.52,0.8690557153394279,0.11920292675495148,0.9994252718733443,0.7659341096878052,0.8508248857086067,0.7523670196533203,0.6944046020507812,0.4614732563495636,0.5378197997775306,0.42985814809799194,0.5693090292496821,0.4612433403533196,0.5693090292496821,0.05369250103831291,2.463669538497925,2.409977037459612,290,620,0.40988993644714355,1,2.6533730030059814,2.463669538497925,0.04758593067526817,993,0.017101412639021873,0.28661566972732544,0.0,0.0,2.1945674419403076,0.85,0.2735000252723694,2.908646583557129,0.19591879844665527,0,,0,-2.463669538497925,1.0,0,0.00043452790123410523,0.8690557479858398,phase1_class1
38,114.47,0.8861503513950391,0.11920292675495148,0.9982159481068394,0.7648351788520813,0.8497953712622764,0.7521331310272217,0.696022629737854,0.4605855941772461,0.5541713014460512,0.42985814809799194,0.5782111064010174,0.47633989539336985,0.5782111064010174,0.05008109658956528,2.4465928077697754,2.39651171118021,290,620,0.437732458114624,1,2.6533730030059814,2.4465928077697754,0.04405530169606209,993,0.014140862971544266,0.36199191212654114,0.0,0.0,2.2218945026397705,0.85,0.17100000381469727,2.9139068126678467,0.26982906460762024,0,,0,-2.4465928077697754,1.0,0,0.00044307520147413015,0.8861503601074219,phase1_class1
39,117.41,0.7241425514221191,0.11920292675495148,1.0,0.7681319117546082,0.8516964053636683,0.7554795742034912,0.6998578310012817,0.4592758119106293,0.5474972191323693,0.42985814809799194,0.5811784654514625,0.4707116273588034,0.5811784654514625,0.05157564952969551,2.5568625926971436,2.505286943167448,290,620,0.42905715107917786,1,2.6533730030059814,2.5568625926971436,0.0516914464533329,993,0.01892608031630516,0.3448648154735565,0.0,0.0,2.1869444847106934,0.85,0.20750001072883606,2.9073805809020996,0.23091107606887817,0,,0,-2.5568625926971436,1.0,0,0.00036207129596732557,0.7241425514221191,phase1_class1
40,120.36,0.7302590036494195,0.11920292675495148,0.9985512061807219,0.7659341096878052,0.8500807812077937,0.7539288997650146,0.6995768547058105,0.4624418020248413,0.5622358175750835,0.42985814809799194,0.5871131835523526,0.48432450287363116,0.5871131835523526,0.04967140033841133,2.5532407760620117,2.5035693757236004,290,620,0.4502388834953308,1,2.6533730030059814,2.5532407760620117,0.04068510979413986,993,0.022687571123242378,0.281829833984375,0.0,0.0,2.2396609783172607,0.85,0.2510000169277191,2.939082622528076,0.22514402866363525,0,,0,-2.5532407760620117,1.0,0,0.00036512952647171915,0.7302590012550354,phase1_class1
41,123.31,0.6920508759974537,0.11920292675495148,0.9976472067315031,0.7714285850524902,0.8493111936761311,0.7537225484848022,0.6876877546310425,0.4643259644508362,0.49288097886540594,0.42985814809799194,0.5307333615938958,0.41373176503927905,0.5307333615938958,0.04824652522802353,2.5716335773468018,2.5233870521187782,290,620,0.4057387113571167,1,2.6533730030059814,2.5716335773468018,0.04400414600968361,993,0.016797654330730438,0.35501283407211304,0.0,0.0,2.2023532390594482,0.85,0.1925000101327896,2.9338877201080322,0.23978643119335175,0,,0,-2.5716335773468018,1.0,0,0.0003460254811216146,0.6920509338378906,phase1_class1
42,126.25,0.3985549928366795,0.11920292675495148,0.9955877642776534,0.7538461685180664,0.8475579611536678,0.7391495704650879,0.6772333979606628,0.4646814465522766,0.5329810901001112,0.42985814809799194,0.5485375158965664,0.457924721485949,0.5485375158965664,0.051972296088933945,2.6937856674194336,2.6418133713304996,290,620,0.44341057538986206,1,2.6533730030059814,2.6937856674194336,0.050364457070827484,993,0.01748456433415413,0.29328522086143494,0.0,0.0,2.2007246017456055,0.85,0.20200000703334808,2.877748727798462,0.2414219230413437,0,,0,-2.6937856674194336,1.0,0,0.00019927750690840185,0.3985549807548523,phase1_class1
43,129.21,0.9687647694224234,0.11920292675495148,0.9945879768073252,0.7626373767852783,0.8467068279232859,0.7495527863502502,0.692307710647583,0.464184045791626,0.5509454949944382,0.42985814809799194,0.5722763883001272,0.47337253634292475,0.5722763883001272,0.06346385180950165,2.290898084640503,2.2274342328310013,290,620,0.39714187383651733,1,2.6533730030059814,2.290898084640503,0.05108213052153587,993,0.0171282310038805,0.37893012166023254,0.0,0.0,2.1854469776153564,0.85,0.20400001108646393,2.9161272048950195,0.2341429442167282,0,,0,-2.290898084640503,1.0,0,0.0004843824135605246,0.9687647819519043,phase1_class1
