epoch,diff_loss
1,1.0105343461036682
2,0.9912672476335005
3,0.9485158757729963
4,0.8734178868207064
5,0.7262169447812167
6,0.6291944601319053
7,0.5827855467796326
8,0.5328352938998829
9,0.4993029914119027
10,0.4704010649160905
11,0.44686097177592193
12,0.41576689752665436
13,0.38936762376265094
14,0.3753094131296331
15,0.36877711794593115
16,0.339220946485346
17,0.3378034938465465
18,0.3160181126811288
19,0.31347626176747406
20,0.3122473088177768
21,0.31947336142713373
22,0.3054006641561335
23,0.31706881523132324
24,0.30151680382815277
25,0.3087369907986034
26,0.3015255711295388
27,0.2948419072411277
28,0.30669539354064246
29,0.2827177941799164
30,0.3009417707269842
31,0.2939838712865656
32,0.2892294065518813
33,0.29314628514376556
34,0.27943080257285724
35,0.28311971642754297
36,0.282319960269061
37,0.2777783924883062
38,0.2768375711007552
39,0.2885863943533464
40,0.27815533903512085
41,0.2700981849973852
42,0.27342115207151935
43,0.26292930272492493
44,0.2632022188468413
45,0.263396603139964
46,0.26478414102034137
47,0.2551730071956461
48,0.2543441084298221
49,0.24601966684514825
50,0.25205762548880145
51,0.2428764606064016
52,0.25802578980272467
53,0.2524636292999441
54,0.23454277352853256
55,0.2441091469743035
56,0.24325162985108115
57,0.2323527756062421
58,0.23586365445093674
59,0.22092442349954086
60,0.21821124174378134
61,0.22658737274733456
62,0.22392855855551633
63,0.23152982646768744
64,0.23027069731192154
65,0.2319967123595151
66,0.2111525901339271
67,0.2227343347939578
68,0.20697921243580905
69,0.2108994180505926
70,0.21108313717625357
71,0.21048383143815128
72,0.21057619967243887
73,0.20014033263379877
74,0.20774795656854456
75,0.21127153933048248
76,0.2054952789436687
77,0.19524301453070206
78,0.20609127256003293
79,0.20546606453982266
80,0.20166211236606946
81,0.20697979629039764
82,0.20593660528009589
83,0.21006536483764648
84,0.19713492420586673
85,0.1917569556019523
86,0.2014817324551669
87,0.19987787306308746
88,0.18460208042101425
89,0.187934087081389
90,0.18280867825854907
91,0.18724503977732224
92,0.18735800818963486
93,0.1851061311635104
94,0.19727799838239496
95,0.18771348080851816
96,0.17973638664592395
97,0.18882501802661203
98,0.18408772891218012
99,0.1842644133351066
100,0.19302173229781064
101,0.18528858775442297
102,0.18479346280748193
103,0.19335925443605942
104,0.18441488255154004
105,0.18206597322767432
106,0.19427218220450662
107,0.18056663464416156
108,0.17852875996719708
109,0.18553283675150437
110,0.17833111502907492
111,0.176004867662083
112,0.18295656686479395
113,0.17769606546922165
114,0.17774505506862293
115,0.17922877858985553
116,0.16808226027271964
117,0.16893672401254828
118,0.17920450459827075
119,0.17700841345570303
120,0.18277018584988333
121,0.17198997058651663
122,0.1674282428893176
123,0.17692576077851382
124,0.1774744608185508
125,0.18037192794409665
126,0.1753825924613259
127,0.17507542263377796
128,0.166521431370215
129,0.17755834622816605
130,0.1698396016250957
131,0.17160262980244376
132,0.18631072477860885
133,0.17277215150269595
134,0.16849728605963968
135,0.1761756498705257
136,0.17730725488879465
137,0.16474872014739297
138,0.1611047238111496
139,0.17201550440354782
140,0.17157431624152444
141,0.1737529052929445
142,0.16965183751149612
143,0.16467570445754312
144,0.1648140332915566
145,0.16723868928172372
146,0.16572262888604944
147,0.16371083530512723
148,0.17913545261729846
149,0.1616267209703272
150,0.16762794418768448
151,0.17127872868017716
152,0.17302791367877612
153,0.16974973001263358
154,0.16705305738882584
155,0.1720779538154602
156,0.16848336837508462
157,0.16919641874053262
158,0.15900768475099045
159,0.16735611449588428
160,0.16509681127288126
161,0.16582582890987396
162,0.1625302962281487
163,0.16756814989176663
164,0.16123910383744675
165,0.16321743753823367
166,0.15695235133171082
167,0.16032091054049405
168,0.16464473578062924
169,0.16642603278160095
170,0.1591449108990756
171,0.15517954392866654
172,0.16390242224389856
173,0.16381563923575662
174,0.16403007371859116
175,0.15957281535322015
176,0.1605592884800651
177,0.15768487480553714
178,0.16113310916857285
179,0.15894605083899063
180,0.16386639123613184
181,0.15833394500342282
182,0.16322709755464035
183,0.16175832125273618
184,0.16121076860211112
185,0.15571130947633224
186,0.16550093347376044
187,0.15483853627334943
188,0.16209624843163925
189,0.15887361629442734
190,0.15934668481349945
191,0.15802889249541544
192,0.15370138802311636
193,0.1513776887546886
194,0.15836240622130307
195,0.15919712050394577
196,0.16190924834121356
197,0.1626237075437199
198,0.15445472232320093
199,0.15430031716823578
200,0.15118606388568878
201,0.15676577931100671
202,0.15123881128701297
203,0.15610449828884818
204,0.15618599273941733
205,0.14980774440548636
206,0.15974030034108597
207,0.15807473253120075
208,0.15770447931506418
209,0.14771846478635614
210,0.159656669605862
211,0.15811524201523175
212,0.15525072542103854
213,0.15148793296380478
214,0.1478052152828737
215,0.14775770699436014
216,0.15084762058474802
217,0.15027351677417755
218,0.15118184279311786
219,0.14757360517978668
220,0.14699773490428925
221,0.14523995464498346
222,0.15417678247798572
223,0.14764650233767249
224,0.14281127872792157
225,0.14772135832092978
226,0.15168606422164224
227,0.14415175535462119
228,0.14921635389328003
229,0.15074606239795685
230,0.14636323126879605
231,0.14277561821720816
232,0.14144711941480637
233,0.15242101116613907
234,0.144757556644353
235,0.14214352653785187
236,0.14679564196955075
237,0.1422580290924419
238,0.1450533758510243
239,0.14005575261332773
240,0.13604344563050705
241,0.14557812837037173
242,0.14272696389393372
243,0.13827702741731296
244,0.1374882845716043
245,0.13873020898212085
246,0.14329767023975198
247,0.14325313811952417
248,0.13961179148067127
249,0.13306501846421848
250,0.13230368224057285
251,0.13563538884574716
252,0.1388205032457005
253,0.13820777291601355
254,0.13650580427863382
255,0.1330128555948084
256,0.1466826843944463
257,0.1365378268740394
258,0.13368795134804465
259,0.1317981014197523
260,0.14511952075091275
261,0.14312820001081986
262,0.13291216506199402
263,0.13656051524660803
264,0.13737262243574316
265,0.13167521967129273
266,0.13443880866874347
267,0.13722443783825095
268,0.13758552074432373
269,0.13264080949805
270,0.12473210286010396
271,0.12840928543697705
272,0.13452562960711392
273,0.13078499111262235
274,0.13554711775346237
275,0.1364631178704175
276,0.13626967844637958
277,0.12907241758975116
278,0.12866948544979095
279,0.1367895548993891
280,0.12309519133784554
281,0.13625610213388095
282,0.124292792244391
283,0.1353043785149401
284,0.1269573217088526
285,0.12783108448440378
286,0.12224460257725282
287,0.13112369044260544
288,0.13160535151308234
289,0.12753795358267697
290,0.1307914893735539
291,0.12429892813617532
292,0.13200213624672455
293,0.12338261509483511
294,0.12741643799976868
295,0.12949687987565994
296,0.12618240239945325
297,0.12806516547094693
298,0.12936001135544342
299,0.12388491224158894
300,0.12652050906961615
301,0.12299117107282985
302,0.127565014091405
303,0.1293150626800277
304,0.12057788534597917
305,0.12234236232259056
306,0.1312781646847725
307,0.12165097147226334
308,0.12750767848708414
309,0.12229154597629201
310,0.12447787821292877
311,0.12423831766301935
312,0.13484815779057416
313,0.13267991217699918
314,0.12747869098728354
315,0.1313661214980212
316,0.11994226412339644
317,0.12736909836530685
318,0.1276202296668833
319,0.1274468810720877
320,0.13155948302962564
321,0.12391466715119102
322,0.13092705946077
323,0.13298347795551474
324,0.12560205093838953
325,0.12951354005120017
326,0.12874852256341415
327,0.125400994989005
328,0.12268503619865938
329,0.13008244945244354
330,0.11656057292764838
331,0.1213712678714232
332,0.12576758726076645
333,0.12804386832497336
334,0.1271575608036735
335,0.12217020040208643
336,0.12090985815633427
337,0.12429708716544238
338,0.12472347102381966
339,0.12405171583999287
340,0.12387383796951988
341,0.12424786659804257
342,0.1272585473277352
343,0.12403941967270592
344,0.12185743044723164
345,0.12029309435324236
346,0.12281988628885963
347,0.12041359733451497
348,0.12165351144292137
349,0.11997421966357665
350,0.11751826378432187
351,0.12159921567548405
352,0.11661831763657657
353,0.12378366697918285
354,0.11803679168224335
355,0.11645038493654945
356,0.12126271426677704
357,0.11628675664013083
358,0.11867237226529555
359,0.1173211315816099
360,0.11891451545737007
361,0.11676457050171765
362,0.12148694626309654
363,0.11579608917236328
364,0.12021942368962547
365,0.1178243018009446
366,0.11991548402742906
367,0.1212157512252981
368,0.11870400404388254
369,0.12102844498374245
370,0.11915179612961682
371,0.11578182876110077
372,0.11975987391038374
373,0.11885701187632301
374,0.11844414675777609
375,0.11580157686363567
376,0.12109771438620308
377,0.11364858597517014
378,0.11605224284258756
379,0.11844664270227606
380,0.11573967202143236
381,0.11575911465016278
382,0.11924640969796614
383,0.12158843129873276
384,0.11596460098570044
385,0.11719297888604077
386,0.11537583375518973
387,0.11542282388968901
388,0.11890414289452812
389,0.11218001558022066
390,0.11296089196747
391,0.11261407624591481
392,0.11523392525586215
393,0.11914521320299669
394,0.1160735311833295
395,0.11508369852196086
396,0.11203374578194185
397,0.11700064621188423
398,0.11413038047877225
399,0.11732323738661679
400,0.11265865984288129
401,0.11312134902585637
402,0.11744534901597282
403,0.11512330716306513
404,0.11551753431558609
405,0.11302905936132777
406,0.11738655851645903
407,0.11587252874266017
408,0.11447078734636307
409,0.11458162286064842
