experiment,method,sigmoid_k,pca_components,ffnn_epochs,traj_length,synth_pct,fold_idx,alpha_f1_minority,alpha_f1_majority,alpha_f1_weighted,alpha_f1_macro,alpha_brier,alpha_acc,alpha_auc,alpha_dp_diff,alpha_eo_tpr_diff,alpha_eod_fpr_diff,alpha_eod_max_diff,alpha_eod_avg_diff,alpha_dp_rate_g0,alpha_dp_rate_g1,alpha_tpr_g0,alpha_tpr_g1,alpha_fpr_g0,alpha_fpr_g1,beta_f1_minority,beta_f1_majority,beta_f1_weighted,beta_f1_macro,beta_brier,beta_acc,beta_auc,beta_dp_diff,beta_eo_tpr_diff,beta_eod_fpr_diff,beta_eod_max_diff,beta_eod_avg_diff,beta_dp_rate_g0,beta_dp_rate_g1,beta_tpr_g0,beta_tpr_g1,beta_fpr_g0,beta_fpr_g1
grid_stage1,FORGE,10.0,10,20,750,20,1,0.4078245460987091,0.9703896641731262,0.9338738322257996,0.6891071200370789,0.042411912232637405,0.9435994029045105,0.8935200724238321,0.013503356962885495,0.24837326826858747,0.012763426429763115,0.24837326826858747,0.1305683473491753,0.03674415747934773,0.023240800516462233,0.46061036195883603,0.21223709369024857,0.01757398728895166,0.004810560859188544,0.627865731716156,0.971759557723999,0.9494375586509705,0.7998126745223999,0.0405946709215641,0.9475029706954956,0.9442117258284004,0.02222128090511151,0.08427508491573565,0.002502623620621737,0.08427508491573565,0.04338885426817869,0.06561127660227865,0.08783255750739016,0.7370475514549326,0.652772466539197,0.0352442703986647,0.03274164677804296
grid_stage1,FORGE,10.0,15,10,750,20,0,0.16352201998233795,0.9824618697166443,0.9534501433372498,0.5729919672012329,0.03063560649752617,0.9656441807746887,0.8004947107184416,0.0014757515456185121,0.10735177865612648,0.0019160815098318831,0.10735177865612648,0.05463393008297918,0.006485722847724646,0.005009971302106134,0.1590909090909091,0.05173913043478261,0.0012838107043251139,0.003199892214156997,0.5396475791931152,0.981967031955719,0.9662973880767822,0.7608072757720947,0.033994946628808975,0.9652935862541199,0.9425065580515838,0.02182183721647615,0.027865612648221405,0.021127921868069624,0.027865612648221405,0.024496767258145515,0.027548268333404683,0.04937010554988083,0.5909090909090909,0.5630434782608695,0.008344769578113241,0.029472691446182864
grid_stage1,FORGE,5.0,5,30,2000,40,2,0.2101784497499466,0.9716383218765259,0.928041398525238,0.590908408164978,0.04357720911502838,0.9452429413795471,0.905545870987222,0.004172852737218062,0.0456261249738924,1.4468527788426798e-05,0.0456261249738924,0.022820296750840414,0.00987331135673195,0.014046164093950013,0.10051546391752578,0.14614158889141818,0.005086764205512079,0.0050722956777236525,0.36881864070892334,0.9433266520500183,0.9104335904121399,0.6560726165771484,0.07153132557868958,0.8959921002388,0.8996523642197506,0.032653032785910446,0.12896410291912386,0.03339511693303937,0.12896410291912386,0.08117960992608161,0.12474953138129403,0.09209649859538359,0.6063144329896907,0.4773503300705668,0.09931949642735624,0.06592437949431687
grid_stage1,FORGE,5.0,15,30,2000,40,1,0.39161446690559387,0.9704245328903198,0.9328542351722717,0.6810194849967957,0.042984623461961746,0.943591296672821,0.8790546772410216,0.010734944337344017,0.21177231319555928,0.011231191959168732,0.21177231319555928,0.111501752577364,0.03290544483002181,0.02217050049267779,0.41731724627395317,0.2055449330783939,0.015519676446042241,0.004288484486873508,0.588779628276825,0.972467303276062,0.9475623369216919,0.7806234359741211,0.04121895506978035,0.9483901858329773,0.9325989112333073,0.03895099035228197,0.007662975110834913,0.014700343225271088,0.014700343225271088,0.011181659168053,0.042103000337806715,0.08105399069008869,0.5642299503193754,0.5718929254302103,0.018488797586184758,0.033189140811455846
grid_stage1,FORGE,10.0,10,30,750,20,1,0.4333416521549225,0.9711612462997437,0.9362516403198242,0.7022514343261719,0.04102768003940582,0.9451156854629517,0.9007474184134454,0.013825109193929735,0.2653401311155953,0.013206671132382164,0.2653401311155953,0.13927340112398873,0.03850996529803765,0.024684856104107915,0.4957416607523066,0.2304015296367113,0.017830776144315337,0.004624105011933174,0.6147448420524597,0.9719437956809998,0.9487581849098206,0.7933443188667297,0.04057570546865463,0.9476965665817261,0.9410949726644445,0.03652945878042139,0.003455795643140802,0.009492827838240799,0.009492827838240799,0.0064743117406908,0.053511654331603355,0.09004111311202474,0.64513839602555,0.6416826003824092,0.02675418886820312,0.03624701670644392
grid_stage1,FORGE,10.0,15,30,4500,60,0,0.31925612688064575,0.9833953976631165,0.9598676562309265,0.6513257622718811,0.02550709806382656,0.9675815105438232,0.9268103198774967,0.008284388801774735,0.36702428006775834,0.0036709650691762728,0.36702428006775834,0.1853476225684673,0.01690997046106426,0.008625581659289524,0.4344155844155844,0.06739130434782609,0.002678294745229979,0.006349259814406252,0.5542801022529602,0.9803653359413147,0.9652708768844604,0.7673227190971375,0.030627772212028503,0.9623875617980957,0.9529532017140101,0.009115156945240482,0.07116318464144555,0.004044774668747492,0.07116318464144555,0.03760397965509652,0.04377327796566634,0.05288843491090682,0.6175324675324675,0.688695652173913,0.024215326043649565,0.028260100712397058
grid_stage1,FORGE,5.0,5,20,4500,60,0,0.33688995242118835,0.9820393919944763,0.9591842889785767,0.6594646573066711,0.02830355241894722,0.9650260806083679,0.9236123780546126,0.0048521411213461214,0.08586674195369845,0.0008550411325133778,0.08586674195369845,0.04336089154310591,0.01455541761205531,0.01940755873340143,0.19935064935064936,0.2852173913043478,0.00825623090884944,0.009111272041362818,0.2393220216035843,0.9070758819580078,0.8834200501441956,0.5731989741325378,0.11900323629379272,0.834383487701416,0.881422486968581,0.07059058567848339,0.03735742518351215,0.07436618291405986,0.07436618291405986,0.055861804048786004,0.22246243417954537,0.15187184850106197,0.7577922077922078,0.7204347826086956,0.20421444065695693,0.12984825774289707
grid_stage1,FORGE,0.0,15,10,4500,60,0,0.16352201998233795,0.9824618697166443,0.9534501433372498,0.5729919672012329,0.03063560649752617,0.9656441807746887,0.8004947107184416,0.0014757515456185121,0.10735177865612648,0.0019160815098318831,0.10735177865612648,0.05463393008297918,0.006485722847724646,0.005009971302106134,0.1590909090909091,0.05173913043478261,0.0012838107043251139,0.003199892214156997,0.41717344522476196,0.9521627426147461,0.9332102537155151,0.6846680641174316,0.06240313500165939,0.9115826487541199,0.9636980187859658,0.009114799830405917,0.02880858272162623,0.004796664829431238,0.02880858272162623,0.016802623775528734,0.11109208442142215,0.12020688425182807,0.875974025974026,0.9047826086956522,0.08501925716056488,0.08981592198999612
grid_stage1,FORGE,10.0,15,20,4500,60,2,0.037892550230026245,0.9708314538002014,0.9174166321754456,0.5043619871139526,0.04346417635679245,0.9433795213699341,0.8890324580019001,0.002795129438100516,0.04208788407518053,0.0007470240728467683,0.04208788407518053,0.02141745407401365,0.0030702604873634543,0.0002751310492629384,0.04413659793814433,0.002048713862963806,0.0009016672337529772,0.00015464316090620892,0.5370039939880371,0.9671235084533691,0.9424973130226135,0.7520637512207031,0.047231074422597885,0.9386063814163208,0.9207538827160875,0.02640335802804592,0.06970445307788165,0.02383657790628051,0.06970445307788165,0.046770515492081076,0.06142136901299205,0.08782472704103797,0.6626932989690721,0.5929888458911905,0.02966995576726778,0.05350653367354829
grid_stage1,FORGE,10.0,15,20,750,20,2,0.037892550230026245,0.9708314538002014,0.9174166321754456,0.5043619871139526,0.04346417635679245,0.9433795213699341,0.8890324580019001,0.002795129438100516,0.04208788407518053,0.0007470240728467683,0.04208788407518053,0.02141745407401365,0.0030702604873634543,0.0002751310492629384,0.04413659793814433,0.002048713862963806,0.0009016672337529772,0.00015464316090620892,0.5913053750991821,0.9722857475280762,0.9504729509353638,0.7817955613136292,0.0384281724691391,0.9480915069580078,0.9389216083101123,0.010747997542237875,0.13536252027006423,0.010521912249240577,0.13536252027006423,0.0729422162596524,0.06408764785728137,0.07483564539951924,0.7351804123711341,0.5998178921010698,0.028649200408302145,0.03917111265754272
grid_stage1,FORGE,0.0,5,20,750,20,2,0.20798759162425995,0.9716861844062805,0.9279611110687256,0.5898368954658508,0.043981343507766724,0.9453269243240356,0.897712601181264,0.0032710717372577084,0.03034364065605777,4.3830470580086094e-05,0.03034364065605777,0.015193735563318928,0.010051063279684571,0.01332213501694228,0.10760309278350516,0.13794673343956293,0.004899625723035046,0.00485579525245496,0.44427692890167236,0.9608237147331238,0.93124920129776,0.7025502920150757,0.051640503108501434,0.9268072843551636,0.9154059382538979,0.03476281354986849,0.15495686671156783,0.0342977089213187,0.15495686671156783,0.09462728781644326,0.09278650378126818,0.058023690231399694,0.6018041237113402,0.44684725699977235,0.0659067710105478,0.031609062089229104
grid_stage1,FORGE,5.0,10,20,4500,60,2,0.4595879316329956,0.9754995703697205,0.9459614157676697,0.7175437211990356,0.034426379948854446,0.9531242847442627,0.9390904992291109,0.007147280340964259,0.17229393177055347,0.0022188057606918905,0.17229393177055347,0.08725636876562268,0.0332557688578631,0.02610848851689884,0.4490979381443299,0.27680400637377645,0.011296359305886355,0.009077553545194465,0.5356956124305725,0.9552366137504578,0.9312160611152649,0.7454661130905151,0.060358040034770966,0.9183455109596252,0.947816092427223,0.07436434229643235,0.040822031770318734,0.0705826627021401,0.0705826627021401,0.05570234723622942,0.07939047249692974,0.1537548147933621,0.8466494845360825,0.8058274527657637,0.03887376658727458,0.10945642928941468
grid_stage1,FORGE,0.0,10,30,4500,60,1,0.4333416521549225,0.9711612462997437,0.9362516403198242,0.7022514343261719,0.04102768003940582,0.9451156854629517,0.9007474184134454,0.013825109193929735,0.2653401311155953,0.013206671132382164,0.2653401311155953,0.13927340112398873,0.03850996529803765,0.024684856104107915,0.4957416607523066,0.2304015296367113,0.017830776144315337,0.004624105011933174,0.5219840407371521,0.9558955430984497,0.9277305603027344,0.7389397621154785,0.06141472980380058,0.9192422032356262,0.920433226392036,0.009519904590756814,0.010776529467083407,0.019183670900490786,0.019183670900490786,0.014980100183787096,0.09951478672112521,0.10903469131188202,0.6863023420865862,0.6755258126195028,0.07297618283366501,0.05379251193317423
grid_stage1,FORGE,10.0,15,20,750,20,1,0.3579302728176117,0.9694923758506775,0.9297961592674255,0.6637113094329834,0.04461351037025452,0.9417524337768555,0.8682352152395271,0.008544128382398875,0.17482301023059896,0.009786988061693062,0.17482301023059896,0.09230499914614601,0.029865184411755674,0.0213210560293568,0.3637331440738112,0.18891013384321223,0.01476535918341144,0.004978371121718377,0.5858525037765503,0.9700222015380859,0.9450859427452087,0.7779373526573181,0.04173331335186958,0.9440913796424866,0.9297726363914152,0.033104264867743,0.11752378522662965,0.014786754264709781,0.11752378522662965,0.06615526974566971,0.05437152596505236,0.08747579083279536,0.6855926188786373,0.5680688336520077,0.02582332926750979,0.04061008353221957
grid_stage1,FORGE,10.0,15,20,4500,60,1,0.3579302728176117,0.9694923758506775,0.9297961592674255,0.6637113094329834,0.04461351037025452,0.9417524337768555,0.8682352152395271,0.008544128382398875,0.17482301023059896,0.009786988061693062,0.17482301023059896,0.09230499914614601,0.029865184411755674,0.0213210560293568,0.3637331440738112,0.18891013384321223,0.01476535918341144,0.004978371121718377,0.5313852429389954,0.9637719392776489,0.9357059597969055,0.7475786209106445,0.05166599527001381,0.932743489742279,0.9213225434352655,0.05028527106561932,0.01447346815812578,0.026412886209825605,0.026412886209825605,0.020443177183975692,0.05474004237938765,0.10502531344500697,0.578069552874379,0.5925430210325048,0.03107145149900494,0.057484337708830546
grid_stage1,FORGE,0.0,10,10,4500,60,2,0.3956456184387207,0.9743659496307373,0.9412316679954529,0.685005784034729,0.035925302654504776,0.9508179426193237,0.9271766951342892,0.006282303567429554,0.12547529046913905,0.003135716316566179,0.12547529046913905,0.06430550339285261,0.0274384331975955,0.021156129630165946,0.3547036082474227,0.22922831777828365,0.010156515821708064,0.007020799505141885,0.4717610478401184,0.937046229839325,0.9104066491127014,0.7044036388397217,0.07965521514415741,0.8874998092651367,0.9483330259480356,0.014659336368098574,0.08549148891981384,0.009670644794893518,0.08549148891981384,0.04758106685735368,0.1479865554909185,0.16264589185901707,0.9275128865979382,0.8420213976781243,0.10682204831575366,0.11649269311064718
grid_stage1,FORGE,10.0,10,20,4500,60,0,0.3881899118423462,0.9827015995979309,0.9616404175758362,0.6854457855224609,0.02584860660135746,0.9663545489311218,0.9456632386961407,0.0178632994440101,0.38160926030491243,0.006098123026063773,0.38160926030491243,0.1938536916654881,0.02973158097521298,0.01186828153120288,0.5298701298701298,0.1482608695652174,0.012683164372039488,0.006585041345975715,0.45549166202545166,0.9606699347496033,0.9427734613418579,0.7080807685852051,0.05577864870429039,0.926638662815094,0.9598953351904103,0.03610401582239303,0.011778656126482212,0.041394894384243104,0.041394894384243104,0.026586775255362658,0.11984674001455542,0.08374272419216239,0.8590909090909091,0.8708695652173913,0.09464783744300323,0.053252943058760126
grid_stage1,FORGE,10.0,15,20,2000,40,0,0.3152371346950531,0.9839828610420227,0.960291862487793,0.6496099829673767,0.02587682008743286,0.9686978459358215,0.9071000709355523,0.010248697734598074,0.35211180124223607,0.001142810073930892,0.35211180124223607,0.1766273056580835,0.016117984502761248,0.005869286768163172,0.4142857142857143,0.06217391304347826,0.002545486741334278,0.00368829681526517,0.5313891768455505,0.9738624691963196,0.9581874012947083,0.7526258230209351,0.03691708669066429,0.9504866600036621,0.9583134125978353,0.013272350169179381,0.09255223037831739,0.02043570848824839,0.09255223037831739,0.05649396943328289,0.07778586412089558,0.0645135139517162,0.737012987012987,0.8295652173913044,0.055314533622559656,0.034878825134311266
grid_stage1,FORGE,0.0,15,30,2000,40,2,0.15433403849601746,0.9715830683708191,0.9247919917106628,0.5629585385322571,0.04089541733264923,0.9450138211250305,0.9143502973441526,0.009877045925948241,0.17537558287434787,0.0013179501536000168,0.17537558287434787,0.08834676651397394,0.012975890375541336,0.0030988444495930957,0.19039948453608246,0.015023901661734578,0.003606668935011909,0.002288718781411892,0.5481811761856079,0.9694145321846008,0.9452970623970032,0.7587978839874268,0.04266245663166046,0.9427074790000916,0.9350000337397167,0.014125723054017499,0.01909954860239227,0.007969858106349509,0.01909954860239227,0.013534703354370889,0.0621000581733566,0.0762257812273741,0.6182345360824743,0.599134987480082,0.03273222184416468,0.04070207995051419
grid_stage1,FORGE,5.0,5,20,750,20,0,0.33688995242118835,0.9820393919944763,0.9591842889785767,0.6594646573066711,0.02830355241894722,0.9650260806083679,0.9236123780546126,0.0048521411213461214,0.08586674195369845,0.0008550411325133778,0.08586674195369845,0.04336089154310591,0.01455541761205531,0.01940755873340143,0.19935064935064936,0.2852173913043478,0.00825623090884944,0.009111272041362818,0.39025065302848816,0.956480860710144,0.9364216327667236,0.6733657717704773,0.05526796728372574,0.9187600612640381,0.9285855430953407,0.044298144457070754,0.10826651609260307,0.044960987720616144,0.10826651609260307,0.0766137519066096,0.12301468384776745,0.0787165393906967,0.7987012987012987,0.6904347826086956,0.09998229226614724,0.0550213045455311
grid_stage1,FORGE,0.0,10,10,750,20,2,0.3956456184387207,0.9743659496307373,0.9412316679954529,0.685005784034729,0.035925302654504776,0.9508179426193237,0.9271766951342892,0.006282303567429554,0.12547529046913905,0.003135716316566179,0.12547529046913905,0.06430550339285261,0.0274384331975955,0.021156129630165946,0.3547036082474227,0.22922831777828365,0.010156515821708064,0.007020799505141885,0.6034387946128845,0.9734053015708923,0.9522230625152588,0.7884220480918884,0.03833553567528725,0.9501535296440125,0.9462629303547468,0.0008118546323930831,0.17039159651835978,0.001940470433545706,0.17039159651835978,0.08616603347595274,0.06801434942796199,0.06882620406035507,0.7622422680412371,0.5918506715228773,0.03135420210956107,0.03329467254310678
grid_stage1,FORGE,0.0,5,20,750,20,0,0.33688995242118835,0.9820393919944763,0.9591842889785767,0.6594646573066711,0.02830355241894722,0.9650260806083679,0.9236123780546126,0.0048521411213461214,0.08586674195369845,0.0008550411325133778,0.08586674195369845,0.04336089154310591,0.01455541761205531,0.01940755873340143,0.19935064935064936,0.2852173913043478,0.00825623090884944,0.009111272041362818,0.33836981654167175,0.9516658782958984,0.9299392700195312,0.6450178623199463,0.05825533717870712,0.9099128246307373,0.915650824974495,0.042017473079821344,0.03512704686617729,0.04735106767734792,0.04735106767734792,0.04123905727176261,0.12464146581617364,0.08262399273635229,0.6292207792207792,0.6643478260869565,0.10744167515162246,0.06009060747427455
grid_stage1,FORGE,5.0,10,10,4500,60,0,0.237023264169693,0.9806020855903625,0.9542601108551025,0.608812689781189,0.029293248429894447,0.9621661305427551,0.898623420637862,0.008066106610516748,0.1436871823828345,0.0038966870827923036,0.1436871823828345,0.07379193473281341,0.018750802688471253,0.010684696077954504,0.2519480519480519,0.1082608695652174,0.010801717650183718,0.006905030567391415,0.49606528878211975,0.9659421443939209,0.949296236038208,0.7310037016868591,0.049193933606147766,0.9361963272094727,0.9689457639420241,0.016400987077063625,0.016420101637492968,0.012706034165143994,0.016420101637492968,0.01456306790131848,0.08185281904191104,0.09825380611897466,0.8766233766233766,0.8930434782608696,0.0547611669396609,0.06746720110480489
grid_stage1,FORGE,10.0,10,10,2000,40,2,0.3956456184387207,0.9743659496307373,0.9412316679954529,0.685005784034729,0.035925302654504776,0.9508179426193237,0.9271766951342892,0.006282303567429554,0.12547529046913905,0.003135716316566179,0.12547529046913905,0.06430550339285261,0.0274384331975955,0.021156129630165946,0.3547036082474227,0.22922831777828365,0.010156515821708064,0.007020799505141885,0.48423895239830017,0.9415735602378845,0.9153891801834106,0.7129062414169312,0.06915966421365738,0.8950374722480774,0.9434413202547278,0.08373506206710832,0.028954510573287906,0.0796593520030617,0.0796593520030617,0.054306931288174806,0.10209424083769633,0.18582930290480465,0.8775773195876289,0.848622809014341,0.06114324600204151,0.14080259800510322
grid_stage1,FORGE,5.0,10,30,4500,60,2,0.4335537552833557,0.9750722050666809,0.9440678954124451,0.7043129801750183,0.03516032174229622,0.9522460103034973,0.9373574431460245,0.012318103103009754,0.2348858950861375,0.0036013045694949335,0.2348858950861375,0.11924359982781621,0.033546635640876475,0.02122853253786672,0.4568298969072165,0.22194400182107898,0.011194283769989792,0.007592979200494858,0.5455763936042786,0.9606134295463562,0.9368507266044617,0.7530949115753174,0.05336514487862587,0.9275099039077759,0.9409661843594418,0.05229209335406937,0.03675085832427882,0.04764769941200082,0.04764769941200082,0.04219927886813982,0.07468812617154677,0.12698021952561614,0.7815721649484536,0.7448213066241748,0.03735964613814222,0.08500734555014304
grid_stage1,FORGE,5.0,10,30,2000,40,0,0.38174694776535034,0.9827846884727478,0.9614923596382141,0.6822658181190491,0.024964751675724983,0.9665021300315857,0.9522072115154704,0.01643107946791872,0.3343817052512705,0.006272311305331079,0.3343817052512705,0.17032700827830077,0.028104799006806798,0.011673719538888079,0.4922077922077922,0.15782608695652173,0.012284740360352384,0.006012429055021305,0.5284631252288818,0.9713877439498901,0.955696702003479,0.749925434589386,0.03969426825642586,0.946049153804779,0.9664582561211802,0.026739148151100622,0.004105025409373297,0.031156112726791925,0.031156112726791925,0.01763056906808261,0.09420351898625798,0.06746437083515736,0.8558441558441559,0.8517391304347826,0.06824117933507459,0.03708506660828267
grid_stage1,FORGE,10.0,5,20,750,20,2,0.20798759162425995,0.9716861844062805,0.9279611110687256,0.5898368954658508,0.043981343507766724,0.9453269243240356,0.897712601181264,0.0032710717372577084,0.03034364065605777,4.3830470580086094e-05,0.03034364065605777,0.015193735563318928,0.010051063279684571,0.01332213501694228,0.10760309278350516,0.13794673343956293,0.004899625723035046,0.00485579525245496,0.37676534056663513,0.9569441676139832,0.9237264394760132,0.666854739189148,0.052896302193403244,0.9194529056549072,0.908465501852786,0.015510320674841566,0.22050551662555945,0.008758769744462831,0.22050551662555945,0.11463214318501114,0.08016611725163209,0.06465579657679052,0.5544458762886598,0.3339403596631004,0.05512078938414427,0.04636201963968144
grid_stage1,FORGE,10.0,15,30,750,20,0,0.31925612688064575,0.9833953976631165,0.9598676562309265,0.6513257622718811,0.02550709806382656,0.9675815105438232,0.9268103198774967,0.008284388801774735,0.36702428006775834,0.0036709650691762728,0.36702428006775834,0.1853476225684673,0.01690997046106426,0.008625581659289524,0.4344155844155844,0.06739130434782609,0.002678294745229979,0.006349259814406252,0.6148197650909424,0.9833399057388306,0.9702847003936768,0.7990798354148865,0.02451792173087597,0.9680612683296204,0.9606084230488738,0.0010449058591607413,0.06513269339356298,0.004382734584325913,0.06513269339356298,0.03475771398894445,0.04689841174707821,0.047943317606238954,0.6805194805194805,0.7456521739130435,0.025299924742131125,0.020917190157805212
grid_stage1,FORGE,10.0,10,10,750,20,0,0.237023264169693,0.9806020855903625,0.9542601108551025,0.608812689781189,0.029293248429894447,0.9621661305427551,0.898623420637862,0.008066106610516748,0.1436871823828345,0.0038966870827923036,0.1436871823828345,0.07379193473281341,0.018750802688471253,0.010684696077954504,0.2519480519480519,0.1082608695652174,0.010801717650183718,0.006905030567391415,0.45262935757637024,0.9752068519592285,0.9566940069198608,0.7139180898666382,0.033780720084905624,0.9525623917579651,0.9524096954055283,0.00738220497945475,0.1014906832298137,0.013632639718616873,0.1014906832298137,0.057561661474215285,0.05543901708121067,0.04805681210175592,0.4928571428571429,0.5943478260869566,0.04052857585550489,0.02689593613688802
confirm_stage2,FORGE,10.0,10,30,4500,60,3,0.49851980805397034,0.9885495901107788,0.9748620986938477,0.7435346841812134,0.01711519993841648,0.9776103496551514,0.9586146366863932,0.006053904784927322,0.0923831647642901,0.0028185478801155987,0.0923831647642901,0.047600856322202845,0.013711327585302297,0.01976523237022962,0.35103626943005184,0.44341943419434193,0.004349779814864743,0.007168327694980342,0.40395912528038025,0.9639893770217896,0.9483466148376465,0.6839742660522461,0.05076359212398529,0.9320821166038513,0.9529043299332255,0.05450424079483761,0.03436625687500405,0.0536220126678117,0.0536220126678117,0.04399413477140787,0.05897269976739712,0.11347694056223473,0.8063471502590673,0.8407134071340714,0.03823132919924508,0.09185334186705678
grid_stage1,FORGE,10.0,10,30,2000,40,0,0.38174694776535034,0.9827846884727478,0.9614923596382141,0.6822658181190491,0.024964751675724983,0.9665021300315857,0.9522072115154704,0.01643107946791872,0.3343817052512705,0.006272311305331079,0.3343817052512705,0.17032700827830077,0.028104799006806798,0.011673719538888079,0.4922077922077922,0.15782608695652173,0.012284740360352384,0.006012429055021305,0.6186582446098328,0.9812668561935425,0.9684211015701294,0.7999625205993652,0.02690921351313591,0.9642879962921143,0.9710476269467425,0.010908366573314898,0.03173348390739694,0.015973128507168366,0.03173348390739694,0.023853306207282654,0.06442912795924483,0.05352076138592993,0.7987012987012987,0.8304347826086956,0.03939970782239143,0.023426579315223066
grid_stage1,FORGE,5.0,10,30,750,20,2,0.4335537552833557,0.9750722050666809,0.9440678954124451,0.7043129801750183,0.03516032174229622,0.9522460103034973,0.9373574431460245,0.012318103103009754,0.2348858950861375,0.0036013045694949335,0.2348858950861375,0.11924359982781621,0.033546635640876475,0.02122853253786672,0.4568298969072165,0.22194400182107898,0.011194283769989792,0.007592979200494858,0.6227074265480042,0.9758458137512207,0.9556270837783813,0.79927659034729,0.03478511795401573,0.9545982480049133,0.9498151806390668,0.01472940634001698,0.04714953323117144,0.00945247770677294,0.04714953323117144,0.028301005468972188,0.055313166569711074,0.07004257290972805,0.6820231958762887,0.6348736626451172,0.022218441646818646,0.031670919353591585
grid_stage1,FORGE,5.0,15,20,4500,60,2,0.037892550230026245,0.9708314538002014,0.9174166321754456,0.5043619871139526,0.04346417635679245,0.9433795213699341,0.8890324580019001,0.002795129438100516,0.04208788407518053,0.0007470240728467683,0.04208788407518053,0.02141745407401365,0.0030702604873634543,0.0002751310492629384,0.04413659793814433,0.002048713862963806,0.0009016672337529772,0.00015464316090620892,0.4847995340824127,0.9578572511672974,0.930772602558136,0.7213283777236938,0.056834179908037186,0.9220876693725586,0.9207168900476336,0.020664101071902044,0.04763743748841287,0.016453023377715502,0.04763743748841287,0.03204523043306419,0.08307478508176588,0.10373888615366793,0.6681701030927835,0.6205326656043706,0.05217761143246002,0.06863063481017552
grid_stage1,FORGE,5.0,15,30,750,20,0,0.31925612688064575,0.9833953976631165,0.9598676562309265,0.6513257622718811,0.02550709806382656,0.9675815105438232,0.9268103198774967,0.008284388801774735,0.36702428006775834,0.0036709650691762728,0.36702428006775834,0.1853476225684673,0.01690997046106426,0.008625581659289524,0.4344155844155844,0.06739130434782609,0.002678294745229979,0.006349259814406252,0.5908130407333374,0.9822953939437866,0.9684267640113831,0.786554217338562,0.02592979557812214,0.9660593271255493,0.9602299626990579,0.0045168321558674215,0.12702428006775834,0.0028809512552754844,0.12702428006775834,0.06495261566151692,0.04495055439017081,0.04946738654603823,0.6155844155844156,0.7426086956521739,0.025499136747974677,0.022618185492699193
grid_stage1,FORGE,10.0,10,20,2000,40,2,0.4595879316329956,0.9754995703697205,0.9459614157676697,0.7175437211990356,0.034426379948854446,0.9531242847442627,0.9390904992291109,0.007147280340964259,0.17229393177055347,0.0022188057606918905,0.17229393177055347,0.08725636876562268,0.0332557688578631,0.02610848851689884,0.4490979381443299,0.27680400637377645,0.011296359305886355,0.009077553545194465,0.536404013633728,0.9568092226982117,0.9327391982078552,0.7466065883636475,0.05422819405794144,0.9209802746772766,0.9443348916652272,0.06449592799888329,0.041566391940317415,0.060451876892573274,0.060451876892573274,0.05100913441644535,0.07918040204253118,0.14367633004141447,0.8228092783505154,0.781242886410198,0.03991153453555631,0.10036341142812959
grid_stage1,FORGE,0.0,5,20,2000,40,1,0.20554578304290771,0.9697766304016113,0.9201708436012268,0.5876612067222595,0.044832777231931686,0.9417685866355896,0.9087680066101579,0.0023523301385682633,0.12065918765868691,0.00048690508028252286,0.12065918765868691,0.06057304636948472,0.009504652519730983,0.0071523223811627195,0.19446415897799857,0.07380497131931166,0.0011395005456763176,0.0006525954653937947,0.46204307675361633,0.9388649463653564,0.9079146385192871,0.7004539966583252,0.07622478902339935,0.8902071118354797,0.913864560930947,0.01550625534054001,0.019642912877744445,0.015319427630128446,0.019642912877744445,0.017481170253936446,0.13182139237785218,0.14732764771839219,0.7136266855926189,0.7332695984703633,0.10550812094755088,0.09018869331742244
grid_stage1,FORGE,10.0,15,10,2000,40,0,0.16352201998233795,0.9824618697166443,0.9534501433372498,0.5729919672012329,0.03063560649752617,0.9656441807746887,0.8004947107184416,0.0014757515456185121,0.10735177865612648,0.0019160815098318831,0.10735177865612648,0.05463393008297918,0.006485722847724646,0.005009971302106134,0.1590909090909091,0.05173913043478261,0.0012838107043251139,0.003199892214156997,0.5399066209793091,0.9795886874198914,0.9640125036239624,0.7597476243972778,0.036565233021974564,0.9609114527702332,0.9378069133271166,0.008878982571965233,0.05204968944099386,0.008291733905731,0.05204968944099386,0.03017071167336243,0.04447964382036902,0.053358626392334255,0.6785714285714286,0.6265217391304347,0.0228651113373766,0.0311568452431076
grid_stage1,FORGE,10.0,15,20,2000,40,2,0.037892550230026245,0.9708314538002014,0.9174166321754456,0.5043619871139526,0.04346417635679245,0.9433795213699341,0.8890324580019001,0.002795129438100516,0.04208788407518053,0.0007470240728467683,0.04208788407518053,0.02141745407401365,0.0030702604873634543,0.0002751310492629384,0.04413659793814433,0.002048713862963806,0.0009016672337529772,0.00015464316090620892,0.5597015023231506,0.9649776220321655,0.9417738318443298,0.7623395919799805,0.0489812009036541,0.9351162910461426,0.9381371763740531,0.041862624614548705,0.025166707343688755,0.033352809742319196,0.033352809742319196,0.029259758543003975,0.06803050869368496,0.10989313330823366,0.7055412371134021,0.7307079444570909,0.034365430418509695,0.06771824016082889
