experiment,method,sigmoid_k,pca_components,ffnn_epochs,traj_length,synth_pct,seed,alpha_f1_minority,alpha_f1_majority,alpha_f1_weighted,alpha_f1_macro,alpha_brier,alpha_acc,alpha_auc,alpha_dp_diff,alpha_eo_tpr_diff,alpha_eod_fpr_diff,alpha_eod_max_diff,alpha_eod_avg_diff,alpha_dp_rate_g0,alpha_dp_rate_g1,alpha_tpr_g0,alpha_tpr_g1,alpha_fpr_g0,alpha_fpr_g1,beta_f1_minority,beta_f1_majority,beta_f1_weighted,beta_f1_macro,beta_brier,beta_acc,beta_auc,beta_dp_diff,beta_eo_tpr_diff,beta_eod_fpr_diff,beta_eod_max_diff,beta_eod_avg_diff,beta_dp_rate_g0,beta_dp_rate_g1,beta_tpr_g0,beta_tpr_g1,beta_fpr_g0,beta_fpr_g1
grid_stage1,FORGE,0.0,5,20,4500,60,2,0.6144223809242249,0.8878905177116394,0.8198068141937256,0.7511564493179321,0.1197686493396759,0.8262887597084045,0.8690529158356062,0.19921727739358458,0.2668412956405643,0.08163998136808638,0.2668412956405643,0.17424063850432533,0.06593977154724819,0.26515704894083275,0.32710280373831774,0.593944099378882,0.03329439252336448,0.11493437389145086,0.5747249722480774,0.8099292516708374,0.7513718605041504,0.6923271417617798,0.17980675399303436,0.7372782826423645,0.8114137377633177,0.11998624034491678,0.041374005920938095,0.02631509151850095,0.041374005920938095,0.03384454871971952,0.28712357217030116,0.40710981251521794,0.677570093457944,0.718944099378882,0.2383177570093458,0.26463284852784674
grid_stage1,FORGE,0.0,5,20,750,20,0,0.5610042810440063,0.8824209570884705,0.802399754524231,0.721712589263916,0.12642168998718262,0.8145201206207275,0.8565482174727084,0.17662395144592083,0.27632197098746625,0.06989101822413331,0.27632197098746625,0.17310649460579977,0.05339554173146708,0.2300194931773879,0.23963133640552994,0.5159533073929962,0.029789719626168224,0.09968073785030153,0.5365168452262878,0.8568019270896912,0.7770624756813049,0.6966593861579895,0.1539936065673828,0.7812033891677856,0.8004710705743332,0.05286614886966856,0.024895551291936435,0.024500386230949536,0.024895551291936435,0.024697968761442986,0.1871435977190254,0.24000974658869395,0.5299539170506913,0.5050583657587548,0.14369158878504673,0.1191912025540972
grid_stage1,FORGE,0.0,5,20,750,20,1,0.5781010985374451,0.8834355473518372,0.8074182271957397,0.7307683229446411,0.12655335664749146,0.8173379898071289,0.8617451431637828,0.21597446541846035,0.3576999238385377,0.09552475712265229,0.3576999238385377,0.226612340480595,0.03757076685537828,0.2535452322738386,0.19306930693069307,0.5507692307692308,0.019529006318207927,0.11505376344086021,0.5528454780578613,0.8387460112571716,0.7675670385360718,0.6957957744598389,0.15516766905784607,0.7629703283309937,0.8135497112508857,0.1011340313859419,0.07370906321401371,0.004668144826748516,0.07370906321401371,0.039188604020381115,0.2125579001544004,0.3136919315403423,0.5247524752475248,0.5984615384615385,0.17633543940264215,0.18100358422939067
grid_stage1,FORGE,0.0,5,20,750,20,2,0.6144223809242249,0.8878905177116394,0.8198068141937256,0.7511564493179321,0.1197686493396759,0.8262887597084045,0.8690529158356062,0.19921727739358458,0.2668412956405643,0.08163998136808638,0.2668412956405643,0.17424063850432533,0.06593977154724819,0.26515704894083275,0.32710280373831774,0.593944099378882,0.03329439252336448,0.11493437389145086,0.5840350389480591,0.8642409443855286,0.7944797277450562,0.7241380214691162,0.14632157981395721,0.7952925562858582,0.8285126930002253,0.10474215058706093,0.019221280547977115,0.014744532262716603,0.019221280547977115,0.01698290640534686,0.17185877466251298,0.2766009252495739,0.5607476635514018,0.5799689440993789,0.12324766355140188,0.13799219581411848
grid_stage1,FORGE,0.0,5,30,2000,40,0,0.5736615657806396,0.8852424025535583,0.807669997215271,0.7294520139694214,0.12379370629787445,0.8191612958908081,0.8630503256013243,0.173726122373499,0.25878893291972244,0.06575954885572864,0.25878893291972244,0.16227424088772555,0.05702436495593572,0.2307504873294347,0.2672811059907834,0.5260700389105059,0.030373831775700934,0.09613338063142958,0.5775913596153259,0.8384509682655334,0.7735062837600708,0.7080211639404297,0.16212032735347748,0.7662854194641113,0.8164588023737054,0.1227274380871827,0.003916154135810146,0.040819058259540575,0.040819058259540575,0.02236760619767536,0.2208398133748056,0.3435672514619883,0.6451612903225806,0.6412451361867705,0.16705607476635514,0.20787513302589572
grid_stage1,FORGE,0.0,5,30,2000,40,1,0.6016319990158081,0.8853787779808044,0.814736008644104,0.7435053586959839,0.12247598171234131,0.8219791054725647,0.8701141801367763,0.22132902639655613,0.3607387661843108,0.09343412820465312,0.3607387661843108,0.22708644719448196,0.0478641276376737,0.26919315403422983,0.22772277227722773,0.5884615384615385,0.026995979322228605,0.12043010752688173,0.5722526907920837,0.8275380730628967,0.7639812231063843,0.6998953819274902,0.16877809166908264,0.7541853189468384,0.7987748844254157,0.102375023122311,0.00235338918507233,0.008271520302055246,0.008271520302055246,0.005312454743563788,0.25630468347915597,0.358679706601467,0.6584158415841584,0.6607692307692308,0.20964962665134979,0.21792114695340503
grid_stage1,FORGE,0.0,5,30,2000,40,2,0.6174643635749817,0.8877692818641663,0.8204730749130249,0.752616822719574,0.11852031201124191,0.8264545202255249,0.8721508965754775,0.2030808277335178,0.2528080919486852,0.08764914647933084,0.2528080919486852,0.170228619214008,0.06645898234683281,0.2695398100803506,0.34579439252336447,0.5986024844720497,0.03154205607476635,0.1191912025540972,0.5750858187675476,0.8464401960372925,0.7788826823234558,0.7107629776000977,0.16227233409881592,0.7744074463844299,0.8078498880768408,0.10070224303616573,0.050248156962907076,0.0053668282316590155,0.050248156962907076,0.027807492597283046,0.21339563862928349,0.3140978816654492,0.5700934579439252,0.6203416149068323,0.16880841121495327,0.17417523944661228
grid_stage1,FORGE,0.0,5,30,4500,60,0,0.5736615657806396,0.8852424025535583,0.807669997215271,0.7294520139694214,0.12379370629787445,0.8191612958908081,0.8630503256013243,0.173726122373499,0.25878893291972244,0.06575954885572864,0.25878893291972244,0.16227424088772555,0.05702436495593572,0.2307504873294347,0.2672811059907834,0.5260700389105059,0.030373831775700934,0.09613338063142958,0.5515655875205994,0.8181712627410889,0.7517960071563721,0.6848684549331665,0.1776115596294403,0.7412564158439636,0.7970620942105883,0.09431984575227598,0.055507540031200175,0.023490466891885164,0.055507540031200175,0.03949900346154267,0.263867288750648,0.358187134502924,0.6866359447004609,0.6311284046692607,0.2102803738317757,0.23377084072366086
grid_stage1,FORGE,0.0,5,30,4500,60,1,0.6016319990158081,0.8853787779808044,0.814736008644104,0.7435053586959839,0.12247598171234131,0.8219791054725647,0.8701141801367763,0.22132902639655613,0.3607387661843108,0.09343412820465312,0.3607387661843108,0.22708644719448196,0.0478641276376737,0.26919315403422983,0.22772277227722773,0.5884615384615385,0.026995979322228605,0.12043010752688173,0.5485475063323975,0.7907822728157043,0.7304745316505432,0.6696648597717285,0.18425960838794708,0.714072585105896,0.7940202440298099,0.09327257146524354,0.011111957349581147,0.0031448988036785197,0.011111957349581147,0.007128428076629834,0.3211528564076171,0.41442542787286063,0.6881188118811881,0.6992307692307692,0.2785755313038484,0.2817204301075269
grid_stage1,FORGE,0.0,5,30,4500,60,2,0.6174643635749817,0.8877692818641663,0.8204730749130249,0.752616822719574,0.11852031201124191,0.8264545202255249,0.8721508965754775,0.2030808277335178,0.2528080919486852,0.08764914647933084,0.2528080919486852,0.170228619214008,0.06645898234683281,0.2695398100803506,0.34579439252336447,0.5986024844720497,0.03154205607476635,0.1191912025540972,0.5747517943382263,0.8244935870170593,0.762316882610321,0.6996226906776428,0.1770240068435669,0.7515332102775574,0.8007128581004772,0.12342805042981853,0.06718378127358215,0.027808628366259663,0.06718378127358215,0.04749620481992091,0.2512980269989616,0.3747260774287801,0.616822429906542,0.6840062111801242,0.205607476635514,0.23341610500177368
grid_stage1,FORGE,0.0,5,30,750,20,0,0.5736615657806396,0.8852424025535583,0.807669997215271,0.7294520139694214,0.12379370629787445,0.8191612958908081,0.8630503256013243,0.173726122373499,0.25878893291972244,0.06575954885572864,0.25878893291972244,0.16227424088772555,0.05702436495593572,0.2307504873294347,0.2672811059907834,0.5260700389105059,0.030373831775700934,0.09613338063142958,0.5643529891967773,0.8642243146896362,0.7895671129226685,0.7142886519432068,0.1418120265007019,0.7929719686508179,0.8282650279286267,0.09483711222067612,0.04374114651508898,0.02166850941375778,0.04374114651508898,0.03270482796442338,0.16174183514774496,0.2565789473684211,0.576036866359447,0.532295719844358,0.10922897196261683,0.1308974813763746
grid_stage1,FORGE,0.0,5,30,750,20,1,0.6016319990158081,0.8853787779808044,0.814736008644104,0.7435053586959839,0.12247598171234131,0.8219791054725647,0.8701141801367763,0.22132902639655613,0.3607387661843108,0.09343412820465312,0.3607387661843108,0.22708644719448196,0.0478641276376737,0.26919315403422983,0.22772277227722773,0.5884615384615385,0.026995979322228605,0.12043010752688173,0.5781200528144836,0.8530562520027161,0.7846070528030396,0.7155881524085999,0.1462852656841278,0.7820321321487427,0.8242020276944064,0.10182713445671066,0.052467631378522395,0.0003252775667590968,0.052467631378522395,0.026396454472640746,0.19866186309830158,0.30048899755501224,0.5544554455445545,0.6069230769230769,0.15738081562320505,0.15770609318996415
grid_stage1,FORGE,0.0,5,30,750,20,2,0.6174643635749817,0.8877692818641663,0.8204730749130249,0.752616822719574,0.11852031201124191,0.8264545202255249,0.8721508965754775,0.2030808277335178,0.2528080919486852,0.08764914647933084,0.2528080919486852,0.170228619214008,0.06645898234683281,0.2695398100803506,0.34579439252336447,0.5986024844720497,0.03154205607476635,0.1191912025540972,0.5881140232086182,0.8690333366394043,0.7990944981575012,0.7285736799240112,0.13910971581935883,0.8012597560882568,0.8383564061278114,0.11273814860579193,0.03247808672432817,0.021543150119516102,0.03247808672432817,0.027010618421922136,0.15680166147455868,0.2695398100803506,0.5420560747663551,0.5745341614906833,0.10864485981308411,0.1301880099326002
grid_stage1,FORGE,10.0,10,10,2000,40,0,0.5376884341239929,0.8859268426895142,0.7992279529571533,0.7118076086044312,0.12694287300109863,0.8170064687728882,0.8539215424089884,0.20979039529010882,0.46190535960838464,0.08561666826905545,0.46190535960838464,0.27376101393872004,0.00414722654224987,0.21393762183235868,0.03225806451612903,0.49416342412451364,0.0005841121495327102,0.08620078041858815,0.6073989272117615,0.8404242992401123,0.7824093699455261,0.7239116430282593,0.15758074820041656,0.773081362247467,0.8421932678006607,0.05767843229986147,0.10235435456974307,0.03484884777196129,0.10235435456974307,0.06860160117085218,0.2897874546397097,0.34746588693957114,0.7926267281105991,0.690272373540856,0.22605140186915887,0.19120255409719758
grid_stage1,FORGE,10.0,10,10,2000,40,1,0.5519713163375854,0.8822606205940247,0.8000304698944092,0.7171159982681274,0.1293327361345291,0.8135256171226501,0.8476756952621987,0.23075676335462894,0.46444021325209445,0.10486639944496942,0.46444021325209445,0.2846533063485319,0.01080802882141019,0.24156479217603913,0.0594059405940594,0.5238461538461539,0.005169442848937392,0.11003584229390681,0.633834183216095,0.8446648120880127,0.7921755909919739,0.7392494678497314,0.15011613070964813,0.7818664312362671,0.8624301710865319,0.14177720284841705,0.04472201066260473,0.03748247515641115,0.04472201066260473,0.04110224290950794,0.25064333504889347,0.3924205378973105,0.7970297029702971,0.7523076923076923,0.18724870763928778,0.22473118279569892
grid_stage1,FORGE,10.0,10,10,2000,40,2,0.5845661759376526,0.8913747668266296,0.8149904608726501,0.7379704713821411,0.12161494791507721,0.827780544757843,0.8598698388171321,0.17307507052392124,0.21334242758460553,0.06972028093743059,0.21334242758460553,0.14153135426101807,0.04776739356178609,0.22084246408570732,0.3037383177570093,0.5170807453416149,0.015771028037383176,0.08549130897481376,0.6369283199310303,0.8491319417953491,0.7963008880615234,0.7430301308631897,0.14759689569473267,0.7868390679359436,0.8646626832581937,0.10392370142306995,0.04515440877692001,0.0013223851501659445,0.04515440877692001,0.023238396963542976,0.26739356178608514,0.3713172632091551,0.7897196261682243,0.7445652173913043,0.20210280373831777,0.20078041858815182
grid_stage1,FORGE,10.0,10,10,4500,60,0,0.5376884341239929,0.8859268426895142,0.7992279529571533,0.7118076086044312,0.12694287300109863,0.8170064687728882,0.8539215424089884,0.20979039529010882,0.46190535960838464,0.08561666826905545,0.46190535960838464,0.27376101393872004,0.00414722654224987,0.21393762183235868,0.03225806451612903,0.49416342412451364,0.0005841121495327102,0.08620078041858815,0.6163159608840942,0.8451785445213318,0.7882000207901001,0.7307472229003906,0.14870981872081757,0.7793800830841064,0.8529273555953204,0.10206482163591107,0.03532069787874981,0.004977489200452184,0.03532069787874981,0.020149093539600996,0.25660964230171074,0.3586744639376218,0.7419354838709677,0.7066147859922179,0.19509345794392524,0.20007094714437743
grid_stage1,FORGE,10.0,10,10,4500,60,1,0.5519713163375854,0.8822606205940247,0.8000304698944092,0.7171159982681274,0.1293327361345291,0.8135256171226501,0.8476756952621987,0.23075676335462894,0.46444021325209445,0.10486639944496942,0.46444021325209445,0.2846533063485319,0.01080802882141019,0.24156479217603913,0.0594059405940594,0.5238461538461539,0.005169442848937392,0.11003584229390681,0.637099027633667,0.8465982675552368,0.794440507888794,0.7418486475944519,0.14787405729293823,0.784352719783783,0.8658775719036871,0.13881754703424115,0.05385376999238389,0.03411420536543286,0.05385376999238389,0.043983987678908376,0.25115800308800823,0.3899755501222494,0.806930693069307,0.7530769230769231,0.18667432510051696,0.22078853046594982
grid_stage1,FORGE,10.0,10,10,4500,60,2,0.5845661759376526,0.8913747668266296,0.8149904608726501,0.7379704713821411,0.12161494791507721,0.827780544757843,0.8598698388171321,0.17307507052392124,0.21334242758460553,0.06972028093743059,0.21334242758460553,0.14153135426101807,0.04776739356178609,0.22084246408570732,0.3037383177570093,0.5170807453416149,0.015771028037383176,0.08549130897481376,0.6481113433837891,0.8550029397010803,0.8034943342208862,0.7515571117401123,0.1445135921239853,0.7946295142173767,0.8750773264573889,0.11482712821434721,0.04051053578684616,0.00727125347690738,0.04051053578684616,0.02389089463187677,0.2564901349948079,0.3713172632091551,0.794392523364486,0.7538819875776398,0.18925233644859812,0.1965235899255055
grid_stage1,FORGE,10.0,10,10,750,20,0,0.5376884341239929,0.8859268426895142,0.7992279529571533,0.7118076086044312,0.12694287300109863,0.8170064687728882,0.8539215424089884,0.20979039529010882,0.46190535960838464,0.08561666826905545,0.46190535960838464,0.27376101393872004,0.00414722654224987,0.21393762183235868,0.03225806451612903,0.49416342412451364,0.0005841121495327102,0.08620078041858815,0.5954588651657104,0.8584852814674377,0.7930011749267578,0.7269721031188965,0.1560288518667221,0.7903199195861816,0.8215118751397753,0.07664865897247009,0.07807563341641421,0.0073023342936615054,0.07807563341641421,0.04268898385503786,0.21721099015033696,0.29385964912280704,0.6866359447004609,0.6085603112840466,0.15771028037383178,0.15040794608017027
grid_stage1,FORGE,10.0,10,10,750,20,1,0.5519713163375854,0.8822606205940247,0.8000304698944092,0.7171159982681274,0.1293327361345291,0.8135256171226501,0.8476756952621987,0.23075676335462894,0.46444021325209445,0.10486639944496942,0.46444021325209445,0.2846533063485319,0.01080802882141019,0.24156479217603913,0.0594059405940594,0.5238461538461539,0.005169442848937392,0.11003584229390681,0.6074826121330261,0.8610861897468567,0.7979480028152466,0.7342844009399414,0.14134268462657928,0.7947952747344971,0.8418511211858768,0.11315108967429943,0.004798172124904743,0.010880122864336594,0.010880122864336594,0.007839147494620669,0.1971178589809573,0.3102689486552567,0.6336633663366337,0.6384615384615384,0.14646754738655945,0.15734767025089605
